,AwayTeam,Country,Date,Div,Division,FTAG,FTHG,HomeTeam,ODDA,ODDD,ODDH,over,season,under
66,Cruzeiro,Brazil,2007-10-21,BR1,1,0,1,Sao Paulo,5.0,3.75,1.7,,2007,
67,Sport Recife,Brazil,2007-10-20,BR1,1,1,3,Botafogo RJ,4.5,3.5,1.73,,2007,
68,Fluminense,Brazil,2007-10-20,BR1,1,3,5,Goias,3.1,3.2,2.2,,2007,
69,Parana,Brazil,2007-10-20,BR1,1,0,3,Palmeiras,5.25,3.75,1.57,,2007,
70,Flamengo RJ,Brazil,2007-10-19,BR1,1,2,1,Vasco,2.54,3.2,2.4,,2007,
71,Botafogo RJ,Brazil,2007-10-14,BR1,1,1,2,Vasco,2.7,3.3,2.6,,2007,
72,Atletico-MG,Brazil,2007-10-13,BR1,1,1,0,America RN,2.04,3.2,3.4,,2007,
73,Internacional,Brazil,2007-10-13,BR1,1,1,1,Corinthians,2.88,3.2,2.29,,2007,
74,Sao Paulo,Brazil,2007-10-13,BR1,1,1,1,Fluminense,2.4,3.5,2.75,,2007,
75,Goias,Brazil,2007-10-13,BR1,1,1,2,Gremio,6.0,3.75,1.5,,2007,
76,Flamengo RJ,Brazil,2007-10-13,BR1,1,1,0,Parana,3.1,3.25,2.15,,2007,
77,Palmeiras,Brazil,2007-10-13,BR1,1,1,1,Santos,4.75,3.5,1.67,,2007,
78,Nautico,Brazil,2007-10-12,BR1,1,2,2,Cruzeiro,7.5,4.0,1.4,,2007,
79,Atletico-PR,Brazil,2007-10-12,BR1,1,0,0,Juventude,3.1,3.3,2.1,,2007,
80,Figueirense,Brazil,2007-10-12,BR1,1,0,0,Sport Recife,4.5,3.4,1.73,,2007,
81,Sport Recife,Brazil,2007-10-07,BR1,1,1,3,Atletico-MG,3.5,3.25,1.91,,2007,
82,Vasco,Brazil,2007-10-07,BR1,1,0,1,Atletico-PR,4.0,3.4,1.73,,2007,
83,Parana,Brazil,2007-10-07,BR1,1,0,4,Figueirense,4.2,3.4,1.7,,2007,
84,Fluminense,Brazil,2007-10-07,BR1,1,2,0,Flamengo RJ,2.4,3.2,2.54,,2007,
85,Cruzeiro,Brazil,2007-10-07,BR1,1,0,0,Goias,2.29,3.2,2.7,,2007,
86,America RN,Brazil,2007-10-07,BR1,1,0,2,Internacional,10.0,5.25,1.2,,2007,
87,Corinthians,Brazil,2007-10-07,BR1,1,1,0,Sao Paulo,5.75,3.6,1.5,,2007,
88,Santos,Brazil,2007-10-06,BR1,1,2,1,Botafogo RJ,2.63,3.2,2.38,,2007,
89,Juventude,Brazil,2007-10-06,BR1,1,1,4,Nautico,5.0,3.4,1.6,,2007,
90,Gremio,Brazil,2007-10-06,BR1,1,0,2,Palmeiras,3.3,3.2,1.95,,2007,
91,Parana,Brazil,2007-10-04,BR1,1,2,3,America RN,2.29,3.2,2.75,,2007,
92,Internacional,Brazil,2007-10-04,BR1,1,0,0,Figueirense,2.6,3.2,2.4,,2007,
93,Sao Paulo,Brazil,2007-10-04,BR1,1,0,1,Flamengo RJ,2.04,3.2,3.1,,2007,
94,Botafogo RJ,Brazil,2007-10-03,BR1,1,0,2,Atletico-PR,3.75,3.3,2.0,,2007,
95,Santos,Brazil,2007-10-03,BR1,1,1,0,Cruzeiro,4.2,3.3,1.75,,2007,
96,Corinthians,Brazil,2007-10-03,BR1,1,1,1,Fluminense,5.25,3.5,1.6,,2007,
97,Atletico-MG,Brazil,2007-10-03,BR1,1,2,2,Gremio,6.5,3.6,1.5,,2007,
98,Nautico,Brazil,2007-10-03,BR1,1,1,2,Palmeiras,4.2,3.3,1.73,,2007,
99,Goias,Brazil,2007-10-03,BR1,1,0,4,Sport Recife,4.5,3.3,1.7,,2007,
100,Juventude,Brazil,2007-10-03,BR1,1,1,0,Vasco,6.5,4.0,1.4,,2007,
101,Palmeiras,Brazil,2007-09-30,BR1,1,0,0,America RN,1.9,3.25,3.75,,2007,
102,Goias,Brazil,2007-09-30,BR1,1,3,0,Botafogo RJ,6.0,3.75,1.5,,2007,
103,Figueirense,Brazil,2007-09-30,BR1,1,2,1,Cruzeiro,8.0,4.5,1.33,,2007,
104,Sao Paulo,Brazil,2007-09-30,BR1,1,2,1,Internacional,2.4,3.3,2.62,,2007,
105,Gremio,Brazil,2007-09-30,BR1,1,2,1,Juventude,2.4,3.3,2.62,,2007,
106,Fluminense,Brazil,2007-09-30,BR1,1,1,3,Parana,2.4,3.2,2.7,,2007,
107,Vasco,Brazil,2007-09-30,BR1,1,0,1,Santos,3.75,3.25,1.9,,2007,
108,Sport Recife,Brazil,2007-09-29,BR1,1,2,1,Corinthians,4.75,3.6,1.65,,2007,
109,Atletico-MG,Brazil,2007-09-29,BR1,1,0,1,Flamengo RJ,4.33,3.4,1.75,,2007,
110,Atletico-PR,Brazil,2007-09-29,BR1,1,0,5,Nautico,3.6,3.3,1.9,,2007,
111,Internacional,Brazil,2007-09-23,BR1,1,2,2,Atletico-MG,3.1,3.2,2.1,,2007,
112,Parana,Brazil,2007-09-23,BR1,1,1,2,Atletico-PR,3.75,3.25,1.83,,2007,
113,Fluminense,Brazil,2007-09-23,BR1,1,2,0,Botafogo RJ,2.5,3.2,2.5,,2007,
114,Flamengo RJ,Brazil,2007-09-23,BR1,1,2,2,Juventude,2.8,3.2,2.25,,2007,
115,Sport Recife,Brazil,2007-09-23,BR1,1,0,2,Nautico,3.3,3.25,2.0,,2007,
116,Corinthians,Brazil,2007-09-23,BR1,1,0,1,Palmeiras,2.8,3.25,2.2,,2007,
117,Cruzeiro,Brazil,2007-09-23,BR1,1,2,0,Vasco,2.8,3.25,2.2,,2007,
118,America RN,Brazil,2007-09-22,BR1,1,1,1,Goias,7.5,4.5,1.3,,2007,
119,Santos,Brazil,2007-09-22,BR1,1,0,1,Gremio,3.5,3.2,1.95,,2007,
120,Figueirense,Brazil,2007-09-22,BR1,1,0,2,Sao Paulo,9.0,4.75,1.25,,2007,
121,Cruzeiro,Brazil,2007-09-16,BR1,1,4,3,Atletico-MG,2.04,3.5,3.3,,2007,
122,Palmeiras,Brazil,2007-09-16,BR1,1,1,2,Atletico-PR,3.0,3.2,2.15,,2007,
123,Botafogo RJ,Brazil,2007-09-16,BR1,1,1,0,Corinthians,2.87,3.2,2.2,,2007,
124,Juventude,Brazil,2007-09-16,BR1,1,1,4,Figueirense,5.5,3.5,1.53,,2007,
125,Vasco,Brazil,2007-09-16,BR1,1,1,1,Flamengo RJ,2.62,3.2,2.37,,2007,
126,Internacional,Brazil,2007-09-16,BR1,1,0,1,Gremio,3.1,3.25,2.04,,2007,
127,Parana,Brazil,2007-09-16,BR1,1,1,3,Sport Recife,3.8,3.2,1.85,,2007,
128,America RN,Brazil,2007-09-15,BR1,1,0,2,Fluminense,11.0,6.0,1.17,,2007,
129,Nautico,Brazil,2007-09-15,BR1,1,3,0,Goias,4.75,3.4,1.65,,2007,
130,Santos,Brazil,2007-09-15,BR1,1,1,2,Sao Paulo,3.8,3.4,1.8,,2007,
131,Cruzeiro,Brazil,2007-09-12,BR1,1,1,3,Flamengo RJ,,,,,2007,
132,Sport Recife,Brazil,2007-09-09,BR1,1,1,1,America RN,1.95,3.25,3.25,,2007,
133,Atletico-PR,Brazil,2007-09-09,BR1,1,0,2,Fluminense,4.0,3.25,1.75,,2007,
134,Botafogo RJ,Brazil,2007-09-09,BR1,1,1,4,Nautico,2.2,3.2,2.75,,2007,
135,Goias,Brazil,2007-09-09,BR1,1,0,2,Palmeiras,4.0,3.25,1.8,,2007,
136,Corinthians,Brazil,2007-09-09,BR1,1,0,1,Parana,3.1,3.2,2.04,,2007,
137,Gremio,Brazil,2007-09-08,BR1,1,0,2,Cruzeiro,4.33,3.3,1.7,,2007,
138,Atletico-MG,Brazil,2007-09-08,BR1,1,1,2,Figueirense,3.5,3.2,1.91,,2007,
139,Flamengo RJ,Brazil,2007-09-08,BR1,1,0,3,Internacional,3.75,3.25,1.83,,2007,
140,Juventude,Brazil,2007-09-08,BR1,1,0,1,Santos,8.5,4.0,1.33,,2007,
141,Sao Paulo,Brazil,2007-09-08,BR1,1,2,0,Vasco,2.2,3.2,2.8,,2007,
142,Palmeiras,Brazil,2007-09-06,BR1,1,1,1,Botafogo RJ,3.75,3.3,1.8,,2007,
143,Nautico,Brazil,2007-09-06,BR1,1,4,2,Parana,5.0,3.6,1.57,,2007,
144,Fluminense,Brazil,2007-09-06,BR1,1,2,0,Sport Recife,3.1,3.2,2.04,,2007,
145,Sao Paulo,Brazil,2007-09-05,BR1,1,0,0,Atletico-MG,1.83,3.4,3.5,,2007,
146,America RN,Brazil,2007-09-05,BR1,1,0,1,Corinthians,11.0,5.5,1.2,,2007,
147,Figueirense,Brazil,2007-09-05,BR1,1,1,4,Flamengo RJ,3.75,3.3,1.83,,2007,
148,Atletico-PR,Brazil,2007-09-05,BR1,1,3,2,Goias,4.5,3.4,1.67,,2007,
149,Vasco,Brazil,2007-09-05,BR1,1,1,3,Gremio,3.5,3.5,1.83,,2007,
150,Cruzeiro,Brazil,2007-09-05,BR1,1,0,1,Juventude,1.95,3.4,3.25,,2007,
151,Internacional,Brazil,2007-09-05,BR1,1,1,2,Santos,4.0,3.25,1.8,,2007,
152,Atletico-MG,Brazil,2007-09-02,BR1,1,0,1,Atletico-PR,3.4,3.3,1.91,,2007,
153,Santos,Brazil,2007-09-02,BR1,1,0,2,Corinthians,1.91,3.25,3.6,,2007,
154,Palmeiras,Brazil,2007-09-02,BR1,1,0,5,Cruzeiro,4.2,3.5,1.8,,2007,
155,Vasco,Brazil,2007-09-02,BR1,1,1,1,Fluminense,2.63,3.25,2.29,,2007,
156,Figueirense,Brazil,2007-09-02,BR1,1,1,2,Goias,4.2,3.25,1.75,,2007,
157,Botafogo RJ,Brazil,2007-09-02,BR1,1,0,3,Gremio,3.3,3.25,1.95,,2007,
158,Internacional,Brazil,2007-09-02,BR1,1,1,1,Nautico,2.25,3.3,2.9,,2007,
159,Juventude,Brazil,2007-09-01,BR1,1,3,0,America RN,2.6,3.3,2.38,,2007,
160,Sport Recife,Brazil,2007-09-01,BR1,1,1,1,Flamengo RJ,4.75,3.3,1.65,,2007,
161,Parana,Brazil,2007-09-01,BR1,1,0,6,Sao Paulo,6.5,4.5,1.33,,2007,
162,Atletico-PR,Brazil,2007-08-30,BR1,1,1,3,Santos,6.0,3.75,1.45,,2007,
163,Nautico,Brazil,2007-08-30,BR1,1,1,4,Vasco,5.75,4.0,1.44,,2007,
164,Corinthians,Brazil,2007-08-29,BR1,1,2,5,Atletico-MG,3.75,3.2,1.85,,2007,
165,Flamengo RJ,Brazil,2007-08-29,BR1,1,1,1,Botafogo RJ,3.4,3.3,1.91,,2007,
166,America RN,Brazil,2007-08-29,BR1,1,1,3,Figueirense,9.5,4.5,1.29,,2007,
167,Fluminense,Brazil,2007-08-29,BR1,1,4,1,Internacional,4.0,3.2,1.91,,2007,
168,Goias,Brazil,2007-08-29,BR1,1,0,2,Juventude,2.9,3.1,2.25,,2007,
169,Sao Paulo,Brazil,2007-08-29,BR1,1,1,0,Palmeiras,2.1,3.25,3.1,,2007,
170,Cruzeiro,Brazil,2007-08-29,BR1,1,2,2,Parana,2.63,3.25,2.38,,2007,
171,Gremio,Brazil,2007-08-29,BR1,1,0,2,Sport Recife,3.0,3.2,2.15,,2007,
172,Santos,Brazil,2007-08-26,BR1,1,4,1,America RN,1.62,3.5,4.75,,2007,
173,Botafogo RJ,Brazil,2007-08-26,BR1,1,2,1,Atletico-MG,2.7,3.2,2.29,,2007,
174,Palmeiras,Brazil,2007-08-26,BR1,1,2,1,Figueirense,2.7,3.2,2.29,,2007,
175,Goias,Brazil,2007-08-26,BR1,1,1,3,Flamengo RJ,3.3,3.3,1.95,,2007,
176,Juventude,Brazil,2007-08-26,BR1,1,1,3,Parana,4.33,3.3,1.7,,2007,
177,Nautico,Brazil,2007-08-26,BR1,1,0,5,Sao Paulo,8.0,4.5,1.29,,2007,
178,Vasco,Brazil,2007-08-26,BR1,1,0,0,Sport Recife,3.1,3.25,2.1,,2007,
179,Cruzeiro,Brazil,2007-08-25,BR1,1,3,0,Corinthians,2.88,3.2,2.2,,2007,
180,Gremio,Brazil,2007-08-25,BR1,1,1,1,Fluminense,3.2,3.2,2.0,,2007,
181,Atletico-PR,Brazil,2007-08-25,BR1,1,0,1,Internacional,4.33,3.3,1.73,,2007,
182,Juventude,Brazil,2007-08-23,BR1,1,0,4,Flamengo RJ,,,,,2007,
183,Internacional,Brazil,2007-08-19,BR1,1,1,1,Botafogo RJ,4.0,3.2,1.8,,2007,
184,Fluminense,Brazil,2007-08-19,BR1,1,2,4,Cruzeiro,3.6,3.25,1.91,,2007,
185,Sao Paulo,Brazil,2007-08-19,BR1,1,0,0,Goias,2.25,3.2,2.8,,2007,
186,Corinthians,Brazil,2007-08-19,BR1,1,2,2,Juventude,2.8,3.25,2.2,,2007,
187,Atletico-MG,Brazil,2007-08-19,BR1,1,1,0,Nautico,3.3,3.25,1.95,,2007,
188,Flamengo RJ,Brazil,2007-08-19,BR1,1,1,2,Palmeiras,4.5,3.25,1.72,,2007,
189,America RN,Brazil,2007-08-19,BR1,1,0,2,Vasco,8.0,5.0,1.25,,2007,
190,Figueirense,Brazil,2007-08-18,BR1,1,1,1,Atletico-PR,3.5,3.2,1.95,,2007,
191,Parana,Brazil,2007-08-18,BR1,1,0,2,Gremio,4.33,3.4,1.7,,2007,
192,Sport Recife,Brazil,2007-08-18,BR1,1,0,2,Santos,5.75,3.4,1.55,,2007,
193,Flamengo RJ,Brazil,2007-08-16,BR1,1,1,0,Fluminense,,,,,2007,
194,Corinthians,Brazil,2007-08-15,BR1,1,3,2,Botafogo RJ,5.0,3.75,1.53,,2007,
195,Cruzeiro,Brazil,2007-08-12,BR1,1,2,1,America RN,1.67,3.4,4.33,,2007,
196,Palmeiras,Brazil,2007-08-12,BR1,1,2,1,Atletico-MG,3.5,3.3,2.04,,2007,
197,Gremio,Brazil,2007-08-12,BR1,1,1,2,Corinthians,2.7,3.2,2.29,,2007,
198,Botafogo RJ,Brazil,2007-08-12,BR1,1,1,1,Figueirense,2.7,3.2,2.25,,2007,
199,Santos,Brazil,2007-08-12,BR1,1,0,3,Fluminense,2.54,3.25,2.7,,2007,
200,Goias,Brazil,2007-08-12,BR1,1,0,1,Internacional,4.5,3.4,1.65,,2007,
201,Vasco,Brazil,2007-08-12,BR1,1,0,0,Parana,3.1,3.2,2.04,,2007,
202,Nautico,Brazil,2007-08-11,BR1,1,1,2,Flamengo RJ,3.6,3.25,1.85,,2007,
203,Atletico-PR,Brazil,2007-08-11,BR1,1,0,2,Sao Paulo,6.5,4.0,1.4,,2007,
204,Juventude,Brazil,2007-08-11,BR1,1,0,3,Sport Recife,5.25,3.5,1.57,,2007,
205,America RN,Brazil,2007-08-09,BR1,1,0,3,Gremio,7.0,4.5,1.3,,2007,
206,Internacional,Brazil,2007-08-09,BR1,1,1,1,Palmeiras,3.25,3.25,1.95,,2007,
207,Parana,Brazil,2007-08-09,BR1,1,0,2,Santos,4.75,3.6,1.62,,2007,
208,Corinthians,Brazil,2007-08-09,BR1,1,0,2,Vasco,3.75,3.4,1.8,,2007,
209,Flamengo RJ,Brazil,2007-08-08,BR1,1,0,2,Atletico-PR,3.5,3.2,2.1,,2007,
210,Sao Paulo,Brazil,2007-08-08,BR1,1,2,0,Botafogo RJ,2.54,3.2,2.25,,2007,
211,Sport Recife,Brazil,2007-08-08,BR1,1,0,2,Cruzeiro,5.5,3.6,1.5,,2007,
212,Atletico-MG,Brazil,2007-08-08,BR1,1,2,3,Goias,4.0,3.6,1.73,,2007,
213,Fluminense,Brazil,2007-08-08,BR1,1,0,0,Juventude,2.63,3.2,2.38,,2007,
214,Figueirense,Brazil,2007-08-08,BR1,1,2,4,Nautico,2.62,3.2,2.2,,2007,
215,Internacional,Brazil,2007-08-05,BR1,1,2,3,Cruzeiro,3.3,3.2,2.0,,2007,
216,Palmeiras,Brazil,2007-08-05,BR1,1,1,0,Fluminense,3.8,3.2,2.0,,2007,
217,Sao Paulo,Brazil,2007-08-05,BR1,1,2,0,Gremio,2.8,3.1,2.5,,2007,
218,Atletico-MG,Brazil,2007-08-05,BR1,1,2,1,Juventude,3.0,3.2,2.1,,2007,
219,Botafogo RJ,Brazil,2007-08-05,BR1,1,0,0,Parana,2.63,3.2,2.29,,2007,
220,Flamengo RJ,Brazil,2007-08-05,BR1,1,0,3,Santos,5.0,3.5,1.57,,2007,
221,Figueirense,Brazil,2007-08-05,BR1,1,2,2,Vasco,4.75,3.5,1.57,,2007,
222,Nautico,Brazil,2007-08-04,BR1,1,5,1,America RN,3.0,3.2,2.1,,2007,
223,Goias,Brazil,2007-08-04,BR1,1,0,1,Corinthians,3.2,3.25,2.2,,2007,
224,Atletico-PR,Brazil,2007-08-04,BR1,1,2,3,Sport Recife,3.3,3.2,2.0,,2007,
225,Gremio,Brazil,2007-08-02,BR1,1,0,1,Figueirense,2.75,3.1,2.29,,2007,
226,Juventude,Brazil,2007-08-02,BR1,1,1,3,Sao Paulo,10.0,5.0,1.22,,2007,
227,Santos,Brazil,2007-08-01,BR1,1,2,1,Atletico-MG,2.8,3.1,2.25,,2007,
228,Corinthians,Brazil,2007-08-01,BR1,1,2,2,Atletico-PR,3.0,3.1,2.15,,2007,
229,America RN,Brazil,2007-08-01,BR1,1,2,4,Botafogo RJ,9.0,4.75,1.25,,2007,
230,Parana,Brazil,2007-08-01,BR1,1,0,2,Goias,3.3,3.2,2.0,,2007,
231,Vasco,Brazil,2007-08-01,BR1,1,2,0,Internacional,4.5,3.4,1.67,,2007,
232,Fluminense,Brazil,2007-08-01,BR1,1,0,0,Nautico,2.29,3.2,2.75,,2007,
233,Sport Recife,Brazil,2007-08-01,BR1,1,2,1,Palmeiras,5.75,3.8,1.45,,2007,
234,Sao Paulo,Brazil,2007-07-29,BR1,1,1,0,America RN,1.62,3.3,5.0,,2007,
235,Flamengo RJ,Brazil,2007-07-29,BR1,1,2,2,Corinthians,2.9,3.2,2.15,,2007,
236,Botafogo RJ,Brazil,2007-07-29,BR1,1,2,3,Cruzeiro,2.88,3.4,2.15,,2007,
237,Figueirense,Brazil,2007-07-29,BR1,1,1,1,Fluminense,3.5,3.2,1.95,,2007,
238,Palmeiras,Brazil,2007-07-29,BR1,1,1,1,Juventude,2.8,3.1,2.25,,2007,
239,Atletico-MG,Brazil,2007-07-29,BR1,1,3,1,Parana,4.33,3.4,1.67,,2007,
240,Internacional,Brazil,2007-07-29,BR1,1,5,1,Sport Recife,2.75,3.2,2.25,,2007,
241,Atletico-PR,Brazil,2007-07-28,BR1,1,1,1,Gremio,5.0,3.4,1.7,,2007,
242,Nautico,Brazil,2007-07-28,BR1,1,2,1,Santos,8.0,4.5,1.3,,2007,
243,Goias,Brazil,2007-07-28,BR1,1,1,4,Vasco,3.75,3.1,1.9,,2007,
244,Fluminense,Brazil,2007-07-26,BR1,1,0,3,Atletico-MG,2.7,3.2,2.38,,2007,
245,Juventude,Brazil,2007-07-26,BR1,1,1,3,Botafogo RJ,5.25,3.8,1.53,,2007,
246,Sport Recife,Brazil,2007-07-26,BR1,1,1,3,Sao Paulo,7.5,4.33,1.33,,2007,
247,Cruzeiro,Brazil,2007-07-25,BR1,1,2,2,Atletico-PR,3.1,3.25,2.04,,2007,
248,Corinthians,Brazil,2007-07-25,BR1,1,2,2,Figueirense,3.4,3.25,1.95,,2007,
249,America RN,Brazil,2007-07-25,BR1,1,1,3,Flamengo RJ,5.25,3.6,1.55,,2007,
250,Santos,Brazil,2007-07-25,BR1,1,0,1,Goias,2.63,3.3,2.29,,2007,
251,Parana,Brazil,2007-07-25,BR1,1,0,1,Internacional,4.0,3.3,1.75,,2007,
252,Gremio,Brazil,2007-07-25,BR1,1,2,0,Nautico,2.0,3.2,3.3,,2007,
253,Vasco,Brazil,2007-07-25,BR1,1,2,3,Palmeiras,3.5,3.3,1.91,,2007,
254,Nautico,Brazil,2007-07-22,BR1,1,3,0,Corinthians,4.2,3.5,1.62,,2007,
255,Sao Paulo,Brazil,2007-07-22,BR1,1,2,1,Cruzeiro,2.63,3.25,2.54,,2007,
256,Goias,Brazil,2007-07-22,BR1,1,0,3,Fluminense,2.7,3.2,2.29,,2007,
257,Flamengo RJ,Brazil,2007-07-22,BR1,1,0,1,Gremio,5.0,3.4,1.73,,2007,
258,Palmeiras,Brazil,2007-07-22,BR1,1,0,1,Parana,2.75,3.1,2.29,,2007,
259,Figueirense,Brazil,2007-07-22,BR1,1,1,3,Santos,5.5,3.75,1.5,,2007,
