,AwayTeam,Country,Date,Div,Division,FTAG,FTHG,HomeTeam,ODDA,ODDD,ODDH,over,season,under
24,Sao Paulo,Brazil,2008-11-23,BR1,1,2,1,Vasco,2.04,3.5,3.5,1.67,2008,2.15
25,Gremio,Brazil,2008-11-23,BR1,1,2,4,Vitoria,2.2,3.2,3.2,2.04,2008,1.75
26,Atletico-PR,Brazil,2008-11-22,BR1,1,2,2,Botafogo RJ,3.4,3.2,2.1,1.85,2008,1.95
27,Santos,Brazil,2008-11-22,BR1,1,1,5,Coritiba,3.25,3.3,2.1,1.95,2008,1.85
28,Goias,Brazil,2008-11-22,BR1,1,0,0,Portuguesa,4.2,3.5,1.8,1.67,2008,2.2
29,Nautico,Brazil,2008-11-20,BR1,1,3,4,Figueirense,4.0,3.6,1.85,1.73,2008,2.08
30,Vitoria,Brazil,2008-11-16,BR1,1,1,2,Atletico-PR,6.0,3.75,1.5,1.95,2008,1.85
31,Palmeiras,Brazil,2008-11-16,BR1,1,2,5,Flamengo RJ,3.3,3.3,2.15,1.95,2008,1.85
32,Botafogo RJ,Brazil,2008-11-16,BR1,1,1,3,Goias,4.0,3.3,1.83,1.8,2008,2.0
33,Coritiba,Brazil,2008-11-16,BR1,1,1,2,Gremio,5.75,3.75,1.5,1.95,2008,1.85
34,Internacional,Brazil,2008-11-16,BR1,1,0,1,Santos,6.0,3.8,1.57,1.7,2008,2.1
35,Figueirense,Brazil,2008-11-16,BR1,1,1,3,Sao Paulo,12.0,6.0,1.22,1.65,2008,2.2
36,Sport Recife,Brazil,2008-11-15,BR1,1,0,3,Betim,3.25,3.25,2.1,1.95,2008,1.85
37,Portuguesa,Brazil,2008-11-15,BR1,1,1,3,Fluminense,5.75,3.5,1.57,1.7,2008,2.1
38,Cruzeiro,Brazil,2008-11-15,BR1,1,2,5,Nautico,2.63,3.3,2.63,2.0,2008,1.8
39,Vasco,Brazil,2008-11-13,BR1,1,1,4,Atletico-MG,3.5,3.3,2.04,1.65,2008,2.25
40,Flamengo RJ,Brazil,2008-11-09,BR1,1,1,0,Botafogo RJ,2.29,3.25,3.1,,2008,
41,Nautico,Brazil,2008-11-09,BR1,1,0,0,Coritiba,4.75,3.5,1.67,,2008,
42,Fluminense,Brazil,2008-11-09,BR1,1,0,1,Cruzeiro,5.25,3.5,1.7,,2008,
43,Betim,Brazil,2008-11-09,BR1,1,0,4,Internacional,5.0,4.0,1.5,,2008,
44,Gremio,Brazil,2008-11-09,BR1,1,1,0,Palmeiras,4.75,3.75,1.7,,2008,
45,Goias,Brazil,2008-11-09,BR1,1,1,2,Sport Recife,4.0,3.3,1.83,,2008,
46,Atletico-MG,Brazil,2008-11-09,BR1,1,1,0,Vitoria,4.0,3.4,1.8,,2008,
47,Atletico-PR,Brazil,2008-11-08,BR1,1,2,0,Figueirense,3.3,3.4,2.0,,2008,
48,Sao Paulo,Brazil,2008-11-08,BR1,1,3,2,Portuguesa,1.85,3.6,4.0,,2008,
49,Santos,Brazil,2008-11-08,BR1,1,0,1,Vasco,3.0,3.5,2.25,,2008,
50,Fluminense,Brazil,2008-11-05,BR1,1,1,0,Figueirense,1.44,3.75,6.5,,2008,
51,Botafogo RJ,Brazil,2008-11-02,BR1,1,1,2,Atletico-MG,,,,,2008,
52,Sport Recife,Brazil,2008-11-02,BR1,1,0,1,Atletico-PR,3.5,3.25,2.0,,2008,
53,Vasco,Brazil,2008-11-02,BR1,1,1,0,Fluminense,4.33,3.1,1.83,,2008,
54,Cruzeiro,Brazil,2008-11-02,BR1,1,0,3,Goias,2.9,3.3,2.4,,2008,
55,Figueirense,Brazil,2008-11-02,BR1,1,1,1,Gremio,9.5,4.75,1.29,,2008,
56,Palmeiras,Brazil,2008-11-02,BR1,1,2,1,Santos,3.2,3.3,2.25,,2008,
57,Internacional,Brazil,2008-11-02,BR1,1,0,3,Sao Paulo,7.0,4.2,1.45,,2008,
58,Coritiba,Brazil,2008-11-01,BR1,1,0,2,Betim,2.54,3.3,2.63,,2008,
59,Portuguesa,Brazil,2008-11-01,BR1,1,2,2,Flamengo RJ,7.0,4.2,1.5,,2008,
60,Vitoria,Brazil,2008-11-01,BR1,1,0,1,Nautico,3.3,3.3,2.1,,2008,
61,Sao Paulo,Brazil,2008-10-30,BR1,1,2,1,Botafogo RJ,2.5,3.25,2.8,,2008,
62,Gremio,Brazil,2008-10-30,BR1,1,0,3,Cruzeiro,4.33,3.1,2.0,,2008,
63,Santos,Brazil,2008-10-30,BR1,1,1,1,Sport Recife,4.2,3.3,1.85,,2008,
64,Atletico-PR,Brazil,2008-10-30,BR1,1,2,2,Vasco,5.25,3.6,1.65,,2008,
65,Flamengo RJ,Brazil,2008-10-30,BR1,1,0,0,Vitoria,2.9,3.2,2.25,,2008,
66,Atletico-MG,Brazil,2008-10-29,BR1,1,1,2,Coritiba,4.75,3.7,1.7,,2008,
67,Nautico,Brazil,2008-10-29,BR1,1,1,1,Internacional,8.0,4.2,1.36,,2008,
68,Goias,Brazil,2008-10-29,BR1,1,0,1,Palmeiras,5.75,3.5,1.57,,2008,
69,Betim,Brazil,2008-10-29,BR1,1,0,2,Portuguesa,5.25,3.5,1.62,,2008,
70,Internacional,Brazil,2008-10-25,BR1,1,2,2,Atletico-MG,3.4,3.25,2.1,,2008,
71,Cruzeiro,Brazil,2008-10-25,BR1,1,0,1,Atletico-PR,2.6,3.3,2.6,,2008,
72,Botafogo RJ,Brazil,2008-10-25,BR1,1,3,0,Betim,2.54,3.2,2.54,,2008,
73,Palmeiras,Brazil,2008-10-25,BR1,1,0,3,Fluminense,3.0,3.4,2.29,,2008,
74,Portuguesa,Brazil,2008-10-25,BR1,1,1,1,Nautico,4.0,3.4,1.8,,2008,
75,Figueirense,Brazil,2008-10-25,BR1,1,0,3,Santos,6.0,3.75,1.5,,2008,
76,Coritiba,Brazil,2008-10-24,BR1,1,0,5,Flamengo RJ,4.5,3.6,1.73,,2008,
77,Sport Recife,Brazil,2008-10-24,BR1,1,0,1,Gremio,6.0,3.6,1.5,,2008,
78,Vitoria,Brazil,2008-10-24,BR1,1,1,2,Sao Paulo,9.5,4.75,1.33,,2008,
79,Vasco,Brazil,2008-10-23,BR1,1,4,2,Goias,7.5,4.0,1.5,,2008,
80,Cruzeiro,Brazil,2008-10-19,BR1,1,2,0,Atletico-MG,2.15,3.3,3.3,,2008,
81,Goias,Brazil,2008-10-19,BR1,1,1,1,Coritiba,3.5,3.25,2.0,,2008,
82,Sao Paulo,Brazil,2008-10-19,BR1,1,2,2,Palmeiras,3.0,3.2,2.4,,2008,
83,Gremio,Brazil,2008-10-19,BR1,1,0,2,Portuguesa,2.2,3.3,3.0,,2008,
84,Nautico,Brazil,2008-10-19,BR1,1,2,2,Sport Recife,3.75,3.25,1.91,,2008,
85,Flamengo RJ,Brazil,2008-10-19,BR1,1,1,0,Vasco,1.91,3.4,3.8,,2008,
86,Fluminense,Brazil,2008-10-19,BR1,1,2,2,Vitoria,3.25,3.25,2.04,,2008,
87,Santos,Brazil,2008-10-18,BR1,1,1,0,Botafogo RJ,5.0,3.6,1.7,,2008,
88,Betim,Brazil,2008-10-18,BR1,1,1,1,Figueirense,5.5,3.4,1.62,,2008,
89,Atletico-PR,Brazil,2008-10-18,BR1,1,1,2,Internacional,6.0,4.0,1.45,,2008,
90,Fluminense,Brazil,2008-10-11,BR1,1,3,1,Atletico-PR,3.4,3.25,2.0,,2008,
91,Atletico-MG,Brazil,2008-10-11,BR1,1,3,0,Flamengo RJ,6.5,3.5,1.55,,2008,
92,Internacional,Brazil,2008-10-11,BR1,1,1,1,Goias,3.75,3.6,1.91,,2008,
93,Coritiba,Brazil,2008-10-11,BR1,1,0,0,Portuguesa,2.75,3.2,2.38,,2008,
94,Vitoria,Brazil,2008-10-10,BR1,1,1,3,Botafogo RJ,4.75,3.4,1.67,,2008,
95,Betim,Brazil,2008-10-10,BR1,1,0,1,Cruzeiro,8.0,4.75,1.36,,2008,
96,Nautico,Brazil,2008-10-10,BR1,1,0,1,Sao Paulo,13.0,5.25,1.25,,2008,
97,Palmeiras,Brazil,2008-10-09,BR1,1,0,0,Figueirense,2.04,3.3,3.6,,2008,
98,Santos,Brazil,2008-10-09,BR1,1,0,2,Gremio,5.75,4.2,1.53,,2008,
99,Vasco,Brazil,2008-10-09,BR1,1,2,2,Sport Recife,5.5,3.6,1.57,,2008,
100,Sao Paulo,Brazil,2008-10-04,BR1,1,3,1,Betim,2.15,3.3,3.1,,2008,
101,Internacional,Brazil,2008-10-04,BR1,1,2,4,Coritiba,3.1,3.2,2.2,,2008,
102,Botafogo RJ,Brazil,2008-10-04,BR1,1,1,2,Gremio,4.5,3.5,1.8,,2008,
103,Flamengo RJ,Brazil,2008-10-04,BR1,1,2,0,Nautico,2.54,3.25,2.54,,2008,
104,Atletico-MG,Brazil,2008-10-04,BR1,1,1,3,Palmeiras,6.5,4.0,1.5,,2008,
105,Atletico-PR,Brazil,2008-10-04,BR1,1,0,4,Santos,5.5,3.4,1.62,,2008,
106,Figueirense,Brazil,2008-10-04,BR1,1,4,2,Vasco,4.5,3.4,1.73,,2008,
107,Sport Recife,Brazil,2008-10-03,BR1,1,0,1,Cruzeiro,5.5,3.6,1.62,,2008,
108,Portuguesa,Brazil,2008-10-03,BR1,1,1,3,Vitoria,7.5,3.75,1.44,,2008,
109,Goias,Brazil,2008-10-02,BR1,1,1,1,Fluminense,3.6,3.3,2.0,,2008,
110,Vasco,Brazil,2008-09-28,BR1,1,1,3,Betim,3.25,3.4,2.04,,2008,
111,Fluminense,Brazil,2008-09-28,BR1,1,1,1,Botafogo RJ,4.0,3.5,1.75,,2008,
112,Atletico-PR,Brazil,2008-09-28,BR1,1,1,1,Coritiba,4.0,3.25,1.85,,2008,
113,Gremio,Brazil,2008-09-28,BR1,1,1,4,Internacional,3.1,3.4,2.25,,2008,
114,Palmeiras,Brazil,2008-09-28,BR1,1,0,0,Nautico,2.4,3.4,2.88,,2008,
115,Portuguesa,Brazil,2008-09-28,BR1,1,1,1,Santos,4.75,3.5,1.62,,2008,
116,Cruzeiro,Brazil,2008-09-28,BR1,1,0,2,Sao Paulo,4.33,3.6,1.8,,2008,
117,Figueirense,Brazil,2008-09-27,BR1,1,0,0,Atletico-MG,5.5,3.5,1.67,,2008,
118,Sport Recife,Brazil,2008-09-27,BR1,1,1,2,Flamengo RJ,5.0,3.6,1.7,,2008,
119,Vitoria,Brazil,2008-09-27,BR1,1,0,3,Goias,4.33,3.5,1.73,,2008,
120,Gremio,Brazil,2008-09-21,BR1,1,0,0,Atletico-PR,2.5,3.25,2.75,,2008,
121,Cruzeiro,Brazil,2008-09-21,BR1,1,4,3,Figueirense,2.6,3.25,2.5,,2008,
122,Betim,Brazil,2008-09-21,BR1,1,0,1,Flamengo RJ,9.5,4.75,1.33,,2008,
123,Vitoria,Brazil,2008-09-21,BR1,1,0,1,Internacional,6.0,3.75,1.57,,2008,
124,Vasco,Brazil,2008-09-21,BR1,1,0,2,Palmeiras,8.0,4.0,1.4,,2008,
125,Botafogo RJ,Brazil,2008-09-21,BR1,1,1,3,Portuguesa,2.1,3.25,3.25,,2008,
126,Sao Paulo,Brazil,2008-09-21,BR1,1,0,0,Sport Recife,3.1,3.2,2.25,,2008,
127,Nautico,Brazil,2008-09-20,BR1,1,1,2,Atletico-MG,5.25,3.6,1.67,,2008,
128,Coritiba,Brazil,2008-09-20,BR1,1,3,2,Fluminense,4.0,3.5,1.91,,2008,
129,Santos,Brazil,2008-09-20,BR1,1,1,4,Goias,4.0,3.25,1.85,,2008,
130,Internacional,Brazil,2008-09-14,BR1,1,2,1,Botafogo RJ,4.5,3.6,1.73,,2008,
131,Palmeiras,Brazil,2008-09-14,BR1,1,1,0,Cruzeiro,4.0,3.4,1.83,,2008,
132,Fluminense,Brazil,2008-09-14,BR1,1,1,2,Santos,4.0,3.4,1.8,,2008,
133,Flamengo RJ,Brazil,2008-09-14,BR1,1,0,2,Sao Paulo,4.0,3.1,1.85,,2008,
134,Figueirense,Brazil,2008-09-14,BR1,1,0,5,Sport Recife,5.5,3.6,1.6,,2008,
135,Nautico,Brazil,2008-09-14,BR1,1,3,1,Vasco,5.5,3.6,1.6,,2008,
136,Coritiba,Brazil,2008-09-14,BR1,1,0,1,Vitoria,3.4,3.3,2.0,,2008,
137,Portuguesa,Brazil,2008-09-13,BR1,1,0,2,Atletico-PR,6.0,3.5,1.55,,2008,
138,Atletico-MG,Brazil,2008-09-13,BR1,1,2,3,Betim,2.9,3.3,2.4,,2008,
139,Goias,Brazil,2008-09-13,BR1,1,2,1,Gremio,7.5,4.5,1.4,,2008,
140,Botafogo RJ,Brazil,2008-09-06,BR1,1,1,0,Coritiba,2.6,3.2,2.25,,2008,
141,Gremio,Brazil,2008-09-06,BR1,1,0,0,Fluminense,2.54,3.3,2.63,,2008,
142,Portuguesa,Brazil,2008-09-06,BR1,1,0,1,Internacional,6.5,4.2,1.36,,2008,
143,Betim,Brazil,2008-09-06,BR1,1,0,2,Nautico,4.75,3.3,1.65,,2008,
144,Sport Recife,Brazil,2008-09-05,BR1,1,3,0,Palmeiras,6.5,4.0,1.36,,2008,
145,Cruzeiro,Brazil,2008-09-05,BR1,1,3,1,Vasco,2.9,3.5,2.29,,2008,
146,Sao Paulo,Brazil,2008-09-04,BR1,1,1,1,Atletico-MG,2.2,3.4,3.3,,2008,
147,Flamengo RJ,Brazil,2008-09-04,BR1,1,3,2,Figueirense,2.29,3.1,2.75,,2008,
148,Atletico-PR,Brazil,2008-09-04,BR1,1,0,4,Goias,5.75,3.8,1.6,,2008,
149,Vitoria,Brazil,2008-09-04,BR1,1,0,2,Santos,3.4,3.3,1.91,,2008,
150,Palmeiras,Brazil,2008-08-31,BR1,1,2,1,Atletico-PR,2.8,3.25,2.5,,2008,
151,Coritiba,Brazil,2008-08-31,BR1,1,1,1,Cruzeiro,6.0,3.6,1.57,,2008,
152,Fluminense,Brazil,2008-08-31,BR1,1,2,2,Flamengo RJ,3.1,3.4,2.1,,2008,
153,Vasco,Brazil,2008-08-31,BR1,1,1,2,Gremio,8.5,4.2,1.4,,2008,
154,Atletico-MG,Brazil,2008-08-31,BR1,1,1,1,Portuguesa,3.5,3.2,2.0,,2008,
155,Santos,Brazil,2008-08-31,BR1,1,0,0,Sao Paulo,5.75,3.6,1.57,,2008,
156,Internacional,Brazil,2008-08-31,BR1,1,0,1,Sport Recife,3.3,3.25,2.0,,2008,
157,Nautico,Brazil,2008-08-30,BR1,1,1,1,Botafogo RJ,11.0,5.0,1.29,,2008,
158,Figueirense,Brazil,2008-08-30,BR1,1,0,2,Goias,4.2,3.6,1.75,,2008,
159,Betim,Brazil,2008-08-30,BR1,1,0,0,Vitoria,7.0,4.0,1.4,,2008,
160,Atletico-PR,Brazil,2008-08-24,BR1,1,0,4,Atletico-MG,3.8,3.25,1.8,,2008,
161,Goias,Brazil,2008-08-24,BR1,1,0,1,Betim,2.45,3.2,2.54,,2008,
162,Sao Paulo,Brazil,2008-08-24,BR1,1,2,2,Coritiba,2.5,3.1,2.63,,2008,
163,Flamengo RJ,Brazil,2008-08-24,BR1,1,1,1,Internacional,4.2,3.6,1.83,,2008,
164,Gremio,Brazil,2008-08-24,BR1,1,1,1,Nautico,1.83,3.3,3.6,,2008,
165,Portuguesa,Brazil,2008-08-24,BR1,1,2,4,Palmeiras,7.0,3.75,1.36,,2008,
166,Cruzeiro,Brazil,2008-08-24,BR1,1,0,2,Santos,2.88,3.3,2.38,,2008,
167,Botafogo RJ,Brazil,2008-08-24,BR1,1,1,1,Vasco,2.1,3.4,3.3,,2008,
168,Vitoria,Brazil,2008-08-23,BR1,1,2,1,Figueirense,3.75,3.4,1.8,,2008,
169,Sport Recife,Brazil,2008-08-23,BR1,1,1,1,Fluminense,5.25,3.75,1.62,,2008,
170,Goias,Brazil,2008-08-22,BR1,1,1,1,Atletico-MG,4.2,3.4,1.7,,2008,
171,Gremio,Brazil,2008-08-22,BR1,1,1,2,Flamengo RJ,3.0,3.3,2.29,,2008,
172,Vasco,Brazil,2008-08-22,BR1,1,1,0,Portuguesa,3.0,3.2,2.15,,2008,
173,Santos,Brazil,2008-08-21,BR1,1,1,1,Betim,2.63,3.2,2.29,,2008,
174,Cruzeiro,Brazil,2008-08-21,BR1,1,0,1,Botafogo RJ,4.33,3.3,1.7,,2008,
175,Figueirense,Brazil,2008-08-21,BR1,1,0,3,Coritiba,5.0,3.5,1.55,,2008,
176,Palmeiras,Brazil,2008-08-21,BR1,1,1,4,Internacional,3.6,3.4,2.0,,2008,
177,Fluminense,Brazil,2008-08-21,BR1,1,3,1,Nautico,3.0,3.2,2.1,,2008,
178,Atletico-PR,Brazil,2008-08-21,BR1,1,1,3,Sao Paulo,8.0,4.0,1.33,,2008,
179,Sport Recife,Brazil,2008-08-21,BR1,1,0,0,Vitoria,5.5,3.5,1.65,,2008,
180,Atletico-MG,Brazil,2008-08-17,BR1,1,0,1,Fluminense,4.5,3.4,1.73,,2008,
181,Nautico,Brazil,2008-08-17,BR1,1,0,3,Goias,6.0,3.75,1.55,,2008,
182,Sao Paulo,Brazil,2008-08-17,BR1,1,0,1,Gremio,3.4,3.3,2.1,,2008,
183,Coritiba,Brazil,2008-08-17,BR1,1,0,1,Palmeiras,5.5,3.5,1.67,,2008,
184,Flamengo RJ,Brazil,2008-08-17,BR1,1,2,2,Santos,2.88,3.25,2.25,,2008,
185,Botafogo RJ,Brazil,2008-08-17,BR1,1,1,0,Sport Recife,3.1,3.3,2.25,,2008,
186,Internacional,Brazil,2008-08-17,BR1,1,0,4,Vasco,2.8,3.25,2.29,,2008,
187,Betim,Brazil,2008-08-16,BR1,1,0,5,Atletico-PR,6.0,3.5,1.57,,2008,
188,Vitoria,Brazil,2008-08-16,BR1,1,1,2,Cruzeiro,7.5,4.33,1.44,,2008,
189,Portuguesa,Brazil,2008-08-16,BR1,1,1,2,Figueirense,4.0,3.75,1.8,,2008,
190,Fluminense,Brazil,2008-08-10,BR1,1,1,2,Betim,2.4,3.25,2.63,,2008,
191,Palmeiras,Brazil,2008-08-10,BR1,1,0,1,Botafogo RJ,3.1,3.3,2.25,1.85,2008,1.95
192,Sport Recife,Brazil,2008-08-10,BR1,1,0,3,Coritiba,5.25,3.4,1.57,,2008,
193,Figueirense,Brazil,2008-08-10,BR1,1,1,1,Internacional,7.5,3.75,1.44,,2008,
194,Santos,Brazil,2008-08-10,BR1,1,0,1,Nautico,3.2,3.25,2.25,1.75,2008,2.04
195,Cruzeiro,Brazil,2008-08-10,BR1,1,1,2,Portuguesa,2.0,3.4,3.75,,2008,
196,Vasco,Brazil,2008-08-10,BR1,1,0,5,Vitoria,5.25,3.5,1.6,,2008,
197,Gremio,Brazil,2008-08-09,BR1,1,4,0,Atletico-MG,2.7,3.3,2.54,1.9,2008,1.9
198,Atletico-PR,Brazil,2008-08-09,BR1,1,0,1,Flamengo RJ,5.25,3.5,1.7,1.85,2008,1.95
199,Goias,Brazil,2008-08-09,BR1,1,1,2,Sao Paulo,7.0,4.0,1.4,,2008,
200,Internacional,Brazil,2008-08-08,BR1,1,0,2,Cruzeiro,5.25,3.75,1.67,1.7,2008,2.1
201,Botafogo RJ,Brazil,2008-08-08,BR1,1,2,1,Figueirense,2.8,3.1,2.29,,2008,
202,Vitoria,Brazil,2008-08-08,BR1,1,0,3,Palmeiras,6.0,3.6,1.45,,2008,
203,Nautico,Brazil,2008-08-07,BR1,1,0,2,Atletico-PR,4.5,3.3,1.67,,2008,
204,Sao Paulo,Brazil,2008-08-07,BR1,1,1,3,Fluminense,2.15,3.1,2.9,,2008,
205,Flamengo RJ,Brazil,2008-08-07,BR1,1,1,2,Goias,3.5,3.3,2.1,1.9,2008,1.9
206,Betim,Brazil,2008-08-07,BR1,1,0,1,Gremio,10.0,5.25,1.29,1.6,2008,2.29
207,Atletico-MG,Brazil,2008-08-07,BR1,1,3,2,Santos,4.33,3.1,1.75,,2008,
208,Portuguesa,Brazil,2008-08-07,BR1,1,0,2,Sport Recife,5.75,3.5,1.5,,2008,
209,Coritiba,Brazil,2008-08-07,BR1,1,2,0,Vasco,3.8,3.0,1.91,,2008,
210,Sport Recife,Brazil,2008-08-03,BR1,1,1,2,Atletico-MG,4.2,3.4,1.75,,2008,
211,Botafogo RJ,Brazil,2008-08-03,BR1,1,3,0,Atletico-PR,4.2,3.3,1.91,1.9,2008,1.9
212,Palmeiras,Brazil,2008-08-03,BR1,1,2,1,Betim,2.1,3.25,3.2,,2008,
213,Cruzeiro,Brazil,2008-08-03,BR1,1,2,1,Flamengo RJ,3.5,3.25,2.1,1.7,2008,2.1
214,Vitoria,Brazil,2008-08-03,BR1,1,0,2,Gremio,6.0,3.5,1.53,,2008,
215,Coritiba,Brazil,2008-08-03,BR1,1,3,1,Santos,5.75,3.75,1.57,1.75,2008,2.04
216,Vasco,Brazil,2008-08-03,BR1,1,0,4,Sao Paulo,7.5,3.8,1.5,1.7,2008,2.1
217,Internacional,Brazil,2008-08-02,BR1,1,2,1,Fluminense,2.88,3.25,2.4,1.95,2008,1.85
218,Portuguesa,Brazil,2008-08-02,BR1,1,0,4,Goias,4.2,3.3,1.8,,2008,
219,Figueirense,Brazil,2008-08-02,BR1,1,2,1,Nautico,3.75,3.3,1.91,,2008,
220,Gremio,Brazil,2008-08-01,BR1,1,1,0,Coritiba,2.8,3.2,2.4,,2008,
221,Betim,Brazil,2008-08-01,BR1,1,1,3,Sport Recife,5.5,4.0,1.5,,2008,
222,Atletico-MG,Brazil,2008-08-01,BR1,1,1,6,Vasco,4.5,3.75,1.75,1.67,2008,2.15
223,Goias,Brazil,2008-07-31,BR1,1,0,2,Botafogo RJ,6.0,3.75,1.5,,2008,
224,Nautico,Brazil,2008-07-31,BR1,1,2,4,Cruzeiro,7.0,4.0,1.4,,2008,
225,Sao Paulo,Brazil,2008-07-31,BR1,1,1,1,Figueirense,2.29,3.3,3.0,2.0,2008,1.8
226,Santos,Brazil,2008-07-31,BR1,1,1,0,Internacional,4.75,3.5,1.62,,2008,
227,Flamengo RJ,Brazil,2008-07-31,BR1,1,0,1,Palmeiras,3.8,3.3,1.85,,2008,
228,Fluminense,Brazil,2008-07-31,BR1,1,1,3,Portuguesa,3.0,3.2,2.29,,2008,
229,Atletico-PR,Brazil,2008-07-31,BR1,1,1,2,Vitoria,4.75,3.5,1.67,,2008,
230,Vitoria,Brazil,2008-07-27,BR1,1,1,2,Atletico-MG,3.6,3.25,2.04,1.85,2008,1.95
231,Figueirense,Brazil,2008-07-27,BR1,1,0,0,Atletico-PR,4.33,3.3,1.75,,2008,
232,Botafogo RJ,Brazil,2008-07-27,BR1,1,0,0,Flamengo RJ,3.6,3.25,2.04,,2008,
233,Sport Recife,Brazil,2008-07-27,BR1,1,2,1,Goias,3.8,3.3,1.85,,2008,
234,Palmeiras,Brazil,2008-07-27,BR1,1,1,1,Gremio,4.33,3.4,1.8,1.95,2008,1.85
235,Vasco,Brazil,2008-07-27,BR1,1,2,5,Santos,4.0,3.5,1.85,1.8,2008,2.0
236,Portuguesa,Brazil,2008-07-27,BR1,1,1,3,Sao Paulo,7.5,4.0,1.4,,2008,
237,Internacional,Brazil,2008-07-26,BR1,1,0,1,Betim,1.95,3.3,3.6,,2008,
238,Cruzeiro,Brazil,2008-07-26,BR1,1,3,1,Fluminense,2.63,3.3,2.54,,2008,
239,Coritiba,Brazil,2008-07-26,BR1,1,2,1,Nautico,4.75,3.4,1.73,,2008,
240,Gremio,Brazil,2008-07-25,BR1,1,7,1,Figueirense,3.1,3.25,2.15,,2008,
241,Santos,Brazil,2008-07-25,BR1,1,2,4,Palmeiras,4.5,3.5,1.8,1.85,2008,1.95
242,Atletico-PR,Brazil,2008-07-25,BR1,1,0,1,Sport Recife,4.2,3.5,1.75,,2008,
243,Atletico-MG,Brazil,2008-07-24,BR1,1,0,4,Botafogo RJ,5.5,3.6,1.62,1.8,2008,2.0
244,Betim,Brazil,2008-07-24,BR1,1,0,1,Coritiba,5.25,3.8,1.53,,2008,
245,Goias,Brazil,2008-07-24,BR1,1,1,0,Cruzeiro,6.5,4.0,1.5,1.7,2008,2.1
246,Sao Paulo,Brazil,2008-07-24,BR1,1,0,2,Internacional,3.0,3.25,2.25,,2008,
247,Flamengo RJ,Brazil,2008-07-24,BR1,1,2,2,Portuguesa,2.1,3.3,3.3,,2008,
248,Fluminense,Brazil,2008-07-24,BR1,1,3,3,Vasco,2.29,3.3,2.8,,2008,
249,Nautico,Brazil,2008-07-24,BR1,1,0,2,Vitoria,5.25,3.4,1.62,,2008,
250,Coritiba,Brazil,2008-07-20,BR1,1,2,3,Atletico-MG,4.33,3.3,1.83,1.95,2008,1.85
