,AwayTeam,Country,Date,Div,Division,FTAG,FTHG,HomeTeam,ODDA,ODDD,ODDH,over,season,under
54,Internacional,Brazil,2006-11-05,BR1,1,1,0,Gremio,,,,,2006,
55,Palmeiras,Brazil,2006-11-05,BR1,1,2,4,Parana,,,,,2006,
56,Sao Caetano,Brazil,2006-11-05,BR1,1,2,1,Ponte Preta,,,,,2006,
57,Sao Paulo,Brazil,2006-11-05,BR1,1,1,0,Santos,,,,,2006,
58,Juventude,Brazil,2006-11-04,BR1,1,0,1,Figueirense,,,,,2006,
59,Atletico-PR,Brazil,2006-11-04,BR1,1,0,1,Flamengo RJ,,,,,2006,
60,Internacional,Brazil,2006-11-02,BR1,1,1,0,Botafogo RJ,,,,,2006,
61,Parana,Brazil,2006-11-02,BR1,1,2,2,Cruzeiro,,,,,2006,
62,Ponte Preta,Brazil,2006-11-02,BR1,1,1,1,Sao Paulo,,,,,2006,
63,Vasco,Brazil,2006-11-01,BR1,1,4,6,Atletico-PR,,,,,2006,
64,Santa Cruz,Brazil,2006-11-01,BR1,1,1,1,Flamengo RJ,,,,,2006,
65,Corinthians,Brazil,2006-11-01,BR1,1,4,0,Fortaleza,,,,,2006,
66,Figueirense,Brazil,2006-11-01,BR1,1,2,1,Gremio,,,,,2006,
67,Santos,Brazil,2006-11-01,BR1,1,2,3,Juventude,,,,,2006,
68,Goias,Brazil,2006-11-01,BR1,1,3,1,Palmeiras,,,,,2006,
69,Fluminense,Brazil,2006-11-01,BR1,1,1,1,Sao Caetano,,,,,2006,
70,Parana,Brazil,2006-10-28,BR1,1,0,4,Atletico-PR,,,,,2006,
71,Sao Paulo,Brazil,2006-10-28,BR1,1,2,0,Figueirense,,,,,2006,
72,Cruzeiro,Brazil,2006-10-28,BR1,1,3,2,Goias,,,,,2006,
73,Botafogo RJ,Brazil,2006-10-28,BR1,1,2,1,Ponte Preta,,,,,2006,
74,Sao Caetano,Brazil,2006-10-28,BR1,1,0,1,Santos,,,,,2006,
75,Gremio,Brazil,2006-10-26,BR1,1,2,1,Fluminense,,,,,2006,
76,Juventude,Brazil,2006-10-26,BR1,1,0,1,Internacional,,,,,2006,
77,Fortaleza,Brazil,2006-10-26,BR1,1,1,0,Santa Cruz,,,,,2006,
78,Flamengo RJ,Brazil,2006-10-26,BR1,1,1,3,Vasco,,,,,2006,
79,Palmeiras,Brazil,2006-10-25,BR1,1,0,1,Corinthians,,,,,2006,
80,Sao Caetano,Brazil,2006-10-22,BR1,1,1,2,Botafogo RJ,,,,,2006,
81,Cruzeiro,Brazil,2006-10-22,BR1,1,0,1,Corinthians,,,,,2006,
82,Atletico-PR,Brazil,2006-10-22,BR1,1,4,3,Fortaleza,,,,,2006,
83,Sao Paulo,Brazil,2006-10-22,BR1,1,1,1,Gremio,,,,,2006,
84,Fluminense,Brazil,2006-10-22,BR1,1,1,1,Juventude,,,,,2006,
85,Flamengo RJ,Brazil,2006-10-22,BR1,1,2,0,Parana,,,,,2006,
86,Santa Cruz,Brazil,2006-10-21,BR1,1,3,5,Goias,,,,,2006,
87,Internacional,Brazil,2006-10-21,BR1,1,2,0,Ponte Preta,,,,,2006,
88,Figueirense,Brazil,2006-10-21,BR1,1,1,2,Santos,,,,,2006,
89,Palmeiras,Brazil,2006-10-18,BR1,1,0,3,Vasco,,,,,2006,
90,Ponte Preta,Brazil,2006-10-15,BR1,1,1,2,Figueirense,,,,,2006,
91,Corinthians,Brazil,2006-10-15,BR1,1,0,3,Flamengo RJ,,,,,2006,
92,Fluminense,Brazil,2006-10-15,BR1,1,0,2,Internacional,,,,,2006,
93,Atletico-PR,Brazil,2006-10-15,BR1,1,2,2,Palmeiras,,,,,2006,
94,Goias,Brazil,2006-10-15,BR1,1,0,1,Parana,,,,,2006,
95,Vasco,Brazil,2006-10-15,BR1,1,4,0,Santa Cruz,,,,,2006,
96,Santos,Brazil,2006-10-14,BR1,1,3,4,Botafogo RJ,,,,,2006,
97,Fortaleza,Brazil,2006-10-14,BR1,1,0,0,Cruzeiro,,,,,2006,
98,Gremio,Brazil,2006-10-14,BR1,1,2,0,Sao Caetano,,,,,2006,
99,Juventude,Brazil,2006-10-14,BR1,1,0,5,Sao Paulo,,,,,2006,
100,Cruzeiro,Brazil,2006-10-08,BR1,1,1,1,Atletico-PR,,,,,2006,
101,Botafogo RJ,Brazil,2006-10-08,BR1,1,0,1,Figueirense,,,,,2006,
102,Corinthians,Brazil,2006-10-08,BR1,1,1,3,Goias,,,,,2006,
103,Sao Caetano,Brazil,2006-10-08,BR1,1,0,1,Internacional,,,,,2006,
104,Flamengo RJ,Brazil,2006-10-08,BR1,1,1,3,Palmeiras,,,,,2006,
105,Parana,Brazil,2006-10-08,BR1,1,3,1,Santa Cruz,,,,,2006,
106,Gremio,Brazil,2006-10-08,BR1,1,0,1,Santos,,,,,2006,
107,Sao Paulo,Brazil,2006-10-07,BR1,1,2,1,Fluminense,,,,,2006,
108,Juventude,Brazil,2006-10-07,BR1,1,1,3,Ponte Preta,,,,,2006,
109,Fortaleza,Brazil,2006-10-07,BR1,1,0,2,Vasco,,,,,2006,
110,Santa Cruz,Brazil,2006-10-05,BR1,1,0,3,Botafogo RJ,,,,,2006,
111,Santos,Brazil,2006-10-05,BR1,1,3,0,Corinthians,,,,,2006,
112,Internacional,Brazil,2006-10-05,BR1,1,1,2,Cruzeiro,,,,,2006,
113,Fluminense,Brazil,2006-10-04,BR1,1,1,4,Flamengo RJ,,,,,2006,
114,Figueirense,Brazil,2006-10-04,BR1,1,1,1,Fortaleza,,,,,2006,
115,Palmeiras,Brazil,2006-10-04,BR1,1,1,2,Gremio,,,,,2006,
116,Atletico-PR,Brazil,2006-10-04,BR1,1,2,3,Juventude,,,,,2006,
117,Ponte Preta,Brazil,2006-10-04,BR1,1,1,2,Parana,,,,,2006,
118,Goias,Brazil,2006-10-04,BR1,1,2,1,Sao Caetano,,,,,2006,
119,Vasco,Brazil,2006-10-04,BR1,1,1,5,Sao Paulo,,,,,2006,
120,Sao Paulo,Brazil,2006-09-30,BR1,1,0,0,Atletico-PR,,,,,2006,
121,Parana,Brazil,2006-09-30,BR1,1,2,3,Internacional,,,,,2006,
122,Parana,Brazil,2006-09-24,BR1,1,1,0,Figueirense,,,,,2006,
123,Gremio,Brazil,2006-09-24,BR1,1,0,4,Goias,,,,,2006,
124,Corinthians,Brazil,2006-09-24,BR1,1,1,1,Internacional,,,,,2006,
125,Sao Paulo,Brazil,2006-09-24,BR1,1,1,3,Palmeiras,,,,,2006,
126,Cruzeiro,Brazil,2006-09-24,BR1,1,1,0,Ponte Preta,,,,,2006,
127,Juventude,Brazil,2006-09-24,BR1,1,0,1,Santa Cruz,,,,,2006,
128,Flamengo RJ,Brazil,2006-09-24,BR1,1,0,3,Santos,,,,,2006,
129,Botafogo RJ,Brazil,2006-09-24,BR1,1,0,0,Vasco,,,,,2006,
130,Sao Caetano,Brazil,2006-09-23,BR1,1,1,3,Atletico-PR,,,,,2006,
131,Fortaleza,Brazil,2006-09-23,BR1,1,3,1,Fluminense,,,,,2006,
132,Cruzeiro,Brazil,2006-09-21,BR1,1,0,1,Flamengo RJ,,,,,2006,
133,Palmeiras,Brazil,2006-09-21,BR1,1,2,3,Santa Cruz,,,,,2006,
134,Juventude,Brazil,2006-09-20,BR1,1,1,2,Botafogo RJ,,,,,2006,
135,Vasco,Brazil,2006-09-20,BR1,1,1,1,Corinthians,,,,,2006,
136,Internacional,Brazil,2006-09-20,BR1,1,0,1,Figueirense,,,,,2006,
137,Atletico-PR,Brazil,2006-09-20,BR1,1,2,2,Goias,,,,,2006,
138,Ponte Preta,Brazil,2006-09-20,BR1,1,0,4,Gremio,,,,,2006,
139,Fortaleza,Brazil,2006-09-20,BR1,1,0,2,Parana,,,,,2006,
140,Fluminense,Brazil,2006-09-20,BR1,1,1,1,Santos,,,,,2006,
141,Sao Paulo,Brazil,2006-09-20,BR1,1,1,0,Sao Caetano,,,,,2006,
142,Palmeiras,Brazil,2006-09-17,BR1,1,0,1,Cruzeiro,,,,,2006,
143,Figueirense,Brazil,2006-09-17,BR1,1,0,2,Fluminense,,,,,2006,
144,Flamengo RJ,Brazil,2006-09-17,BR1,1,4,3,Fortaleza,,,,,2006,
145,Botafogo RJ,Brazil,2006-09-17,BR1,1,0,4,Gremio,,,,,2006,
146,Sao Caetano,Brazil,2006-09-17,BR1,1,0,1,Juventude,,,,,2006,
147,Santos,Brazil,2006-09-17,BR1,1,0,1,Ponte Preta,,,,,2006,
148,Internacional,Brazil,2006-09-17,BR1,1,0,2,Sao Paulo,,,,,2006,
149,Santa Cruz,Brazil,2006-09-16,BR1,1,1,2,Atletico-PR,,,,,2006,
150,Parana,Brazil,2006-09-16,BR1,1,0,1,Corinthians,,,,,2006,
151,Goias,Brazil,2006-09-16,BR1,1,0,0,Vasco,,,,,2006,
152,Flamengo RJ,Brazil,2006-09-10,BR1,1,2,0,Botafogo RJ,,,,,2006,
153,Goias,Brazil,2006-09-10,BR1,1,2,2,Figueirense,,,,,2006,
154,Santos,Brazil,2006-09-10,BR1,1,1,1,Fortaleza,,,,,2006,
155,Atletico-PR,Brazil,2006-09-10,BR1,1,0,2,Internacional,,,,,2006,
156,Cruzeiro,Brazil,2006-09-10,BR1,1,0,2,Juventude,,,,,2006,
157,Fluminense,Brazil,2006-09-10,BR1,1,0,1,Parana,,,,,2006,
158,Corinthians,Brazil,2006-09-10,BR1,1,0,0,Sao Paulo,,,,,2006,
159,Sao Caetano,Brazil,2006-09-09,BR1,1,1,3,Palmeiras,,,,,2006,
160,Santa Cruz,Brazil,2006-09-09,BR1,1,0,2,Ponte Preta,,,,,2006,
161,Gremio,Brazil,2006-09-09,BR1,1,1,1,Vasco,,,,,2006,
162,Botafogo RJ,Brazil,2006-09-03,BR1,1,5,0,Atletico-PR,,,,,2006,
163,Ponte Preta,Brazil,2006-09-03,BR1,1,0,1,Corinthians,,,,,2006,
164,Vasco,Brazil,2006-09-03,BR1,1,1,1,Fluminense,,,,,2006,
165,Juventude,Brazil,2006-09-03,BR1,1,0,2,Goias,,,,,2006,
166,Parana,Brazil,2006-09-03,BR1,1,1,2,Gremio,,,,,2006,
167,Sao Paulo,Brazil,2006-09-03,BR1,1,3,1,Santa Cruz,,,,,2006,
168,Palmeiras,Brazil,2006-09-03,BR1,1,1,5,Santos,,,,,2006,
169,Fortaleza,Brazil,2006-09-03,BR1,1,0,0,Sao Caetano,,,,,2006,
170,Figueirense,Brazil,2006-09-02,BR1,1,2,2,Cruzeiro,,,,,2006,
171,Internacional,Brazil,2006-09-02,BR1,1,2,1,Flamengo RJ,,,,,2006,
172,Parana,Brazil,2006-08-31,BR1,1,0,4,Botafogo RJ,,,,,2006,
173,Fortaleza,Brazil,2006-08-31,BR1,1,1,1,Sao Paulo,,,,,2006,
174,Ponte Preta,Brazil,2006-08-31,BR1,1,2,2,Vasco,,,,,2006,
175,Santos,Brazil,2006-08-30,BR1,1,1,2,Atletico-PR,,,,,2006,
176,Fluminense,Brazil,2006-08-30,BR1,1,1,3,Goias,,,,,2006,
177,Cruzeiro,Brazil,2006-08-30,BR1,1,1,2,Gremio,,,,,2006,
178,Flamengo RJ,Brazil,2006-08-30,BR1,1,0,1,Juventude,,,,,2006,
179,Figueirense,Brazil,2006-08-30,BR1,1,1,1,Palmeiras,,,,,2006,
180,Internacional,Brazil,2006-08-30,BR1,1,2,0,Santa Cruz,,,,,2006,
181,Corinthians,Brazil,2006-08-30,BR1,1,1,0,Sao Caetano,,,,,2006,
182,Gremio,Brazil,2006-08-27,BR1,1,2,0,Corinthians,,,,,2006,
183,Santa Cruz,Brazil,2006-08-27,BR1,1,0,2,Figueirense,,,,,2006,
184,Sao Paulo,Brazil,2006-08-27,BR1,1,1,1,Flamengo RJ,,,,,2006,
185,Botafogo RJ,Brazil,2006-08-27,BR1,1,3,2,Fortaleza,,,,,2006,
186,Vasco,Brazil,2006-08-27,BR1,1,2,1,Internacional,,,,,2006,
187,Juventude,Brazil,2006-08-27,BR1,1,1,0,Parana,,,,,2006,
188,Palmeiras,Brazil,2006-08-27,BR1,1,1,1,Ponte Preta,,,,,2006,
189,Sao Caetano,Brazil,2006-08-26,BR1,1,0,3,Cruzeiro,,,,,2006,
190,Atletico-PR,Brazil,2006-08-26,BR1,1,2,1,Fluminense,,,,,2006,
191,Goias,Brazil,2006-08-26,BR1,1,1,2,Santos,,,,,2006,
192,Fortaleza,Brazil,2006-08-24,BR1,1,1,4,Gremio,,,,,2006,
193,Parana,Brazil,2006-08-24,BR1,1,2,3,Sao Paulo,,,,,2006,
194,Figueirense,Brazil,2006-08-24,BR1,1,1,3,Vasco,,,,,2006,
195,Ponte Preta,Brazil,2006-08-23,BR1,1,0,3,Atletico-PR,,,,,2006,
196,Cruzeiro,Brazil,2006-08-23,BR1,1,0,1,Botafogo RJ,,,,,2006,
197,Internacional,Brazil,2006-08-23,BR1,1,2,2,Goias,,,,,2006,
198,Corinthians,Brazil,2006-08-23,BR1,1,0,0,Juventude,,,,,2006,
199,Fluminense,Brazil,2006-08-23,BR1,1,0,3,Palmeiras,,,,,2006,
200,Santos,Brazil,2006-08-23,BR1,1,1,1,Santa Cruz,,,,,2006,
201,Flamengo RJ,Brazil,2006-08-23,BR1,1,2,2,Sao Caetano,,,,,2006,
202,Botafogo RJ,Brazil,2006-08-20,BR1,1,0,1,Corinthians,,,,,2006,
203,Sao Paulo,Brazil,2006-08-20,BR1,1,2,2,Cruzeiro,,,,,2006,
204,Atletico-PR,Brazil,2006-08-20,BR1,1,3,3,Figueirense,,,,,2006,
205,Santa Cruz,Brazil,2006-08-20,BR1,1,1,1,Fluminense,,,,,2006,
206,Juventude,Brazil,2006-08-20,BR1,1,1,4,Fortaleza,,,,,2006,
207,Palmeiras,Brazil,2006-08-20,BR1,1,1,1,Internacional,,,,,2006,
208,Sao Caetano,Brazil,2006-08-20,BR1,1,0,1,Parana,,,,,2006,
209,Vasco,Brazil,2006-08-20,BR1,1,2,0,Santos,,,,,2006,
210,Gremio,Brazil,2006-08-19,BR1,1,0,1,Flamengo RJ,,,,,2006,
211,Goias,Brazil,2006-08-19,BR1,1,2,3,Ponte Preta,,,,,2006,
212,Juventude,Brazil,2006-08-17,BR1,1,1,1,Palmeiras,,,,,2006,
213,Cruzeiro,Brazil,2006-08-17,BR1,1,0,2,Santos,,,,,2006,
214,Flamengo RJ,Brazil,2006-08-16,BR1,1,1,1,Figueirense,,,,,2006,
215,Corinthians,Brazil,2006-08-16,BR1,1,2,1,Fluminense,,,,,2006,
216,Botafogo RJ,Brazil,2006-08-16,BR1,1,2,2,Goias,,,,,2006,
217,Fortaleza,Brazil,2006-08-16,BR1,1,3,1,Ponte Preta,,,,,2006,
218,Gremio,Brazil,2006-08-16,BR1,1,4,2,Santa Cruz,,,,,2006,
219,Sao Caetano,Brazil,2006-08-16,BR1,1,2,1,Vasco,,,,,2006,
220,Palmeiras,Brazil,2006-08-13,BR1,1,3,1,Botafogo RJ,,,,,2006,
221,Fluminense,Brazil,2006-08-13,BR1,1,3,2,Cruzeiro,,,,,2006,
222,Internacional,Brazil,2006-08-13,BR1,1,2,1,Fortaleza,,,,,2006,
223,Atletico-PR,Brazil,2006-08-13,BR1,1,0,2,Gremio,,,,,2006,
224,Santos,Brazil,2006-08-13,BR1,1,1,1,Parana,,,,,2006,
225,Goias,Brazil,2006-08-13,BR1,1,1,2,Sao Paulo,,,,,2006,
226,Figueirense,Brazil,2006-08-12,BR1,1,3,1,Corinthians,,,,,2006,
227,Ponte Preta,Brazil,2006-08-12,BR1,1,0,0,Flamengo RJ,,,,,2006,
228,Vasco,Brazil,2006-08-12,BR1,1,0,0,Juventude,,,,,2006,
229,Santa Cruz,Brazil,2006-08-12,BR1,1,0,2,Sao Caetano,,,,,2006,
230,Sao Paulo,Brazil,2006-08-06,BR1,1,1,1,Botafogo RJ,,,,,2006,
231,Santa Cruz,Brazil,2006-08-06,BR1,1,3,3,Cruzeiro,,,,,2006,
232,Palmeiras,Brazil,2006-08-06,BR1,1,0,0,Fortaleza,,,,,2006,
233,Vasco,Brazil,2006-08-06,BR1,1,1,2,Parana,,,,,2006,
234,Fluminense,Brazil,2006-08-06,BR1,1,0,3,Ponte Preta,,,,,2006,
235,Internacional,Brazil,2006-08-06,BR1,1,1,2,Santos,,,,,2006,
236,Atletico-PR,Brazil,2006-08-05,BR1,1,1,2,Corinthians,,,,,2006,
237,Sao Caetano,Brazil,2006-08-05,BR1,1,1,1,Figueirense,,,,,2006,
238,Goias,Brazil,2006-08-05,BR1,1,0,1,Flamengo RJ,,,,,2006,
239,Juventude,Brazil,2006-08-05,BR1,1,0,1,Gremio,,,,,2006,
240,Flamengo RJ,Brazil,2006-07-30,BR1,1,0,1,Atletico-PR,,,,,2006,
241,Botafogo RJ,Brazil,2006-07-30,BR1,1,1,1,Fluminense,,,,,2006,
242,Fortaleza,Brazil,2006-07-30,BR1,1,1,1,Goias,,,,,2006,
243,Gremio,Brazil,2006-07-30,BR1,1,0,0,Internacional,,,,,2006,
244,Corinthians,Brazil,2006-07-30,BR1,1,0,1,Santa Cruz,,,,,2006,
245,Santos,Brazil,2006-07-30,BR1,1,4,0,Sao Paulo,,,,,2006,
246,Cruzeiro,Brazil,2006-07-30,BR1,1,0,1,Vasco,,,,,2006,
247,Figueirense,Brazil,2006-07-29,BR1,1,0,1,Juventude,,,,,2006,
248,Parana,Brazil,2006-07-29,BR1,1,2,4,Palmeiras,,,,,2006,
249,Ponte Preta,Brazil,2006-07-29,BR1,1,1,1,Sao Caetano,,,,,2006,
250,Palmeiras,Brazil,2006-07-23,BR1,1,3,1,Goias,,,,,2006,
251,Botafogo RJ,Brazil,2006-07-23,BR1,1,0,0,Internacional,,,,,2006,
252,Sao Paulo,Brazil,2006-07-23,BR1,1,3,1,Ponte Preta,,,,,2006,
253,Flamengo RJ,Brazil,2006-07-23,BR1,1,0,3,Santa Cruz,,,,,2006,
254,Juventude,Brazil,2006-07-23,BR1,1,2,3,Santos,,,,,2006,
255,Atletico-PR,Brazil,2006-07-23,BR1,1,1,2,Vasco,,,,,2006,
256,Fortaleza,Brazil,2006-07-22,BR1,1,2,2,Corinthians,,,,,2006,
257,Gremio,Brazil,2006-07-22,BR1,1,0,2,Figueirense,,,,,2006,
258,Sao Caetano,Brazil,2006-07-22,BR1,1,2,2,Fluminense,,,,,2006,
259,Cruzeiro,Brazil,2006-07-22,BR1,1,0,1,Parana,,,,,2006,
260,Goias,Brazil,2006-07-16,BR1,1,0,0,Cruzeiro,,,,,2006,
261,Vasco,Brazil,2006-07-16,BR1,1,1,0,Flamengo RJ,,,,,2006,
262,Santa Cruz,Brazil,2006-07-16,BR1,1,4,1,Fortaleza,,,,,2006,
263,Fluminense,Brazil,2006-07-16,BR1,1,4,4,Gremio,,,,,2006,
264,Internacional,Brazil,2006-07-16,BR1,1,0,2,Juventude,,,,,2006,
265,Corinthians,Brazil,2006-07-16,BR1,1,0,1,Palmeiras,,,,,2006,
266,Atletico-PR,Brazil,2006-07-16,BR1,1,1,2,Parana,,,,,2006,
267,Santos,Brazil,2006-07-16,BR1,1,0,2,Sao Caetano,,,,,2006,
268,Ponte Preta,Brazil,2006-07-15,BR1,1,1,4,Botafogo RJ,,,,,2006,
269,Figueirense,Brazil,2006-07-15,BR1,1,1,2,Sao Paulo,,,,,2006,
270,Parana,Brazil,2006-07-13,BR1,1,4,1,Flamengo RJ,,,,,2006,
271,Vasco,Brazil,2006-07-13,BR1,1,2,4,Palmeiras,,,,,2006,
272,Goias,Brazil,2006-07-13,BR1,1,1,2,Santa Cruz,,,,,2006,
273,Fortaleza,Brazil,2006-07-12,BR1,1,0,0,Atletico-PR,,,,,2006,
274,Corinthians,Brazil,2006-07-12,BR1,1,0,2,Cruzeiro,,,,,2006,
275,Santos,Brazil,2006-07-12,BR1,1,1,2,Figueirense,,,,,2006,
276,Juventude,Brazil,2006-07-12,BR1,1,2,3,Fluminense,,,,,2006,
277,Ponte Preta,Brazil,2006-07-12,BR1,1,0,2,Internacional,,,,,2006,
278,Botafogo RJ,Brazil,2006-07-12,BR1,1,1,1,Sao Caetano,,,,,2006,
279,Gremio,Brazil,2006-07-12,BR1,1,1,2,Sao Paulo,,,,,2006,
280,Palmeiras,Brazil,2006-06-04,BR1,1,0,2,Atletico-PR,,,,,2006,
281,Flamengo RJ,Brazil,2006-06-04,BR1,1,2,0,Corinthians,,,,,2006,
282,Parana,Brazil,2006-06-04,BR1,1,2,1,Goias,,,,,2006,
283,Sao Paulo,Brazil,2006-06-04,BR1,1,1,1,Juventude,,,,,2006,
284,Figueirense,Brazil,2006-06-04,BR1,1,0,3,Ponte Preta,,,,,2006,
285,Botafogo RJ,Brazil,2006-06-04,BR1,1,0,0,Santos,,,,,2006,
286,Santa Cruz,Brazil,2006-06-04,BR1,1,1,2,Vasco,,,,,2006,
287,Internacional,Brazil,2006-06-03,BR1,1,3,2,Fluminense,,,,,2006,
288,Cruzeiro,Brazil,2006-06-03,BR1,1,2,0,Fortaleza,,,,,2006,
289,Sao Caetano,Brazil,2006-06-03,BR1,1,1,1,Gremio,,,,,2006,
290,Figueirense,Brazil,2006-06-01,BR1,1,3,2,Botafogo RJ,,,,,2006,
291,Goias,Brazil,2006-06-01,BR1,1,1,0,Corinthians,,,,,2006,
292,Santa Cruz,Brazil,2006-06-01,BR1,1,0,3,Parana,,,,,2006,
293,Atletico-PR,Brazil,2006-05-31,BR1,1,1,1,Cruzeiro,,,,,2006,
294,Palmeiras,Brazil,2006-05-31,BR1,1,1,2,Flamengo RJ,,,,,2006,
295,Vasco,Brazil,2006-05-31,BR1,1,1,1,Fortaleza,,,,,2006,
296,Santos,Brazil,2006-05-31,BR1,1,0,1,Gremio,,,,,2006,
297,Ponte Preta,Brazil,2006-05-31,BR1,1,1,0,Juventude,,,,,2006,
298,Internacional,Brazil,2006-05-31,BR1,1,1,1,Sao Caetano,,,,,2006,
299,Fluminense,Brazil,2006-05-31,BR1,1,0,1,Sao Paulo,,,,,2006,
300,Flamengo RJ,Brazil,2006-05-28,BR1,1,0,1,Fluminense,,,,,2006,
301,Sao Caetano,Brazil,2006-05-28,BR1,1,1,2,Goias,,,,,2006,
302,Cruzeiro,Brazil,2006-05-28,BR1,1,1,1,Internacional,,,,,2006,
303,Gremio,Brazil,2006-05-28,BR1,1,1,0,Palmeiras,,,,,2006,
304,Botafogo RJ,Brazil,2006-05-28,BR1,1,1,1,Santa Cruz,,,,,2006,
305,Corinthians,Brazil,2006-05-28,BR1,1,0,2,Santos,,,,,2006,
306,Sao Paulo,Brazil,2006-05-28,BR1,1,1,1,Vasco,,,,,2006,
307,Juventude,Brazil,2006-05-27,BR1,1,0,1,Atletico-PR,,,,,2006,
