,AwayTeam,Country,Date,Div,Division,FTAG,FTHG,HomeTeam,ODDA,ODDD,ODDH,over,season,under
61,Palmeiras,Brazil,2011-10-30,BR1,1,1,2,Atletico-MG,3.75,3.4,2.0,2.04,2011,1.75
62,Avai,Brazil,2011-10-30,BR1,1,1,2,Corinthians,7.5,4.5,1.4,1.65,2011,2.2
63,America MG,Brazil,2011-10-30,BR1,1,1,3,Coritiba,7.5,4.2,1.44,1.73,2011,2.08
64,Bahia,Brazil,2011-10-30,BR1,1,1,2,Figueirense,5.5,3.75,1.62,1.9,2011,1.9
65,Flamengo RJ,Brazil,2011-10-30,BR1,1,2,4,Gremio,3.75,3.4,2.0,2.0,2011,1.8
66,Sao Paulo,Brazil,2011-10-30,BR1,1,0,0,Vasco,4.75,3.6,1.73,1.95,2011,1.85
67,Cruzeiro,Brazil,2011-10-29,BR1,1,0,1,Botafogo RJ,4.5,3.5,1.8,1.85,2011,1.95
68,Fluminense,Brazil,2011-10-29,BR1,1,2,1,Ceara,3.0,3.25,2.38,1.85,2011,1.95
69,Atletico-PR,Brazil,2011-10-29,BR1,1,1,4,Santos,5.5,3.5,1.67,1.95,2011,1.85
70,Ceara,Brazil,2011-10-23,BR1,1,0,1,Atletico-PR,5.0,3.5,1.73,2.0,2011,1.8
71,Vasco,Brazil,2011-10-23,BR1,1,2,0,Bahia,2.8,3.25,2.5,2.1,2011,1.7
72,Atletico GO,Brazil,2011-10-23,BR1,1,2,3,Cruzeiro,5.0,3.6,1.7,1.9,2011,1.9
73,Santos,Brazil,2011-10-23,BR1,1,1,1,Flamengo RJ,3.1,3.4,2.25,2.1,2011,1.7
74,Corinthians,Brazil,2011-10-23,BR1,1,1,1,Internacional,3.75,3.4,2.0,2.25,2011,1.62
75,Coritiba,Brazil,2011-10-23,BR1,1,0,0,Sao Paulo,4.2,3.5,1.85,1.85,2011,1.95
76,Gremio,Brazil,2011-10-22,BR1,1,2,2,America MG,2.63,3.3,2.6,1.9,2011,1.9
77,Botafogo RJ,Brazil,2011-10-22,BR1,1,2,3,Avai,2.4,3.4,2.8,1.7,2011,2.1
78,Atletico-MG,Brazil,2011-10-22,BR1,1,2,0,Fluminense,4.5,3.5,1.8,1.85,2011,1.95
79,Figueirense,Brazil,2011-10-22,BR1,1,2,1,Palmeiras,4.59,3.6,1.75,2.08,2011,1.73
80,Botafogo RJ,Brazil,2011-10-20,BR1,1,0,2,Santos,3.25,3.5,2.1,1.67,2011,2.15
81,Sao Paulo,Brazil,2011-10-16,BR1,1,0,3,Atletico GO,2.5,3.3,2.8,1.95,2011,1.85
82,Atletico-PR,Brazil,2011-10-16,BR1,1,0,2,Botafogo RJ,6.0,4.2,1.5,1.75,2011,2.04
83,Bahia,Brazil,2011-10-16,BR1,1,0,0,Coritiba,6.5,3.8,1.53,1.7,2011,2.1
84,Corinthians,Brazil,2011-10-16,BR1,1,1,0,Cruzeiro,2.88,3.4,2.38,2.1,2011,1.7
85,Avai,Brazil,2011-10-16,BR1,1,2,4,Internacional,8.0,4.5,1.4,1.65,2011,2.2
86,Fluminense,Brazil,2011-10-16,BR1,1,2,1,Palmeiras,3.75,3.4,2.0,2.04,2011,1.75
87,Gremio,Brazil,2011-10-16,BR1,1,1,0,Santos,3.75,3.4,2.0,2.0,2011,1.8
88,Atletico-MG,Brazil,2011-10-16,BR1,1,0,2,Vasco,5.5,3.75,1.62,1.7,2011,2.1
89,Flamengo RJ,Brazil,2011-10-15,BR1,1,1,0,Ceara,2.8,3.3,2.5,2.0,2011,1.8
90,America MG,Brazil,2011-10-15,BR1,1,1,2,Figueirense,6.25,4.0,1.53,1.7,2011,2.1
91,Santos,Brazil,2011-10-14,BR1,1,1,2,Atletico-MG,3.1,3.5,2.2,1.73,2011,2.08
92,Vasco,Brazil,2011-10-14,BR1,1,2,2,Atletico-PR,2.4,3.3,2.9,2.1,2011,1.7
93,Coritiba,Brazil,2011-10-14,BR1,1,1,3,Fluminense,3.5,3.3,2.1,1.8,2011,2.0
94,Cruzeiro,Brazil,2011-10-13,BR1,1,0,0,Bahia,2.8,3.3,2.5,1.8,2011,2.0
95,Botafogo RJ,Brazil,2011-10-13,BR1,1,2,0,Corinthians,4.5,3.5,1.8,1.85,2011,1.95
96,Palmeiras,Brazil,2011-10-13,BR1,1,1,1,Flamengo RJ,4.0,3.2,2.0,2.29,2011,1.6
97,Ceara,Brazil,2011-10-12,BR1,1,1,4,America MG,3.1,3.3,2.29,1.85,2011,1.95
98,Atletico GO,Brazil,2011-10-12,BR1,1,2,2,Avai,3.25,3.5,2.1,1.75,2011,2.04
99,Figueirense,Brazil,2011-10-12,BR1,1,3,1,Gremio,5.5,3.8,1.62,1.8,2011,2.0
100,Internacional,Brazil,2011-10-12,BR1,1,0,0,Sao Paulo,4.0,3.4,1.91,1.9,2011,1.9
101,Atletico-PR,Brazil,2011-10-09,BR1,1,0,3,Avai,3.1,3.4,2.25,1.9,2011,1.9
102,Figueirense,Brazil,2011-10-09,BR1,1,1,1,Ceara,3.5,3.3,2.1,1.95,2011,1.85
103,Atletico GO,Brazil,2011-10-09,BR1,1,0,3,Corinthians,6.0,3.75,1.57,1.85,2011,1.95
104,Fluminense,Brazil,2011-10-09,BR1,1,2,3,Flamengo RJ,2.38,3.2,3.0,2.04,2011,1.75
105,Vasco,Brazil,2011-10-09,BR1,1,0,3,Internacional,3.75,3.4,2.0,1.95,2011,1.85
106,Palmeiras,Brazil,2011-10-09,BR1,1,0,1,Santos,3.0,3.2,2.38,2.25,2011,1.62
107,Atletico-MG,Brazil,2011-10-08,BR1,1,0,0,America MG,2.1,3.4,3.4,1.8,2011,2.0
108,Bahia,Brazil,2011-10-08,BR1,1,2,2,Botafogo RJ,5.5,3.8,1.62,1.85,2011,1.95
109,Gremio,Brazil,2011-10-08,BR1,1,0,2,Coritiba,4.5,3.4,1.8,1.95,2011,1.85
110,Sao Paulo,Brazil,2011-10-06,BR1,1,3,3,Cruzeiro,3.0,3.4,2.29,1.95,2011,1.85
111,Santos,Brazil,2011-10-06,BR1,1,0,1,Gremio,4.2,3.5,1.83,1.8,2011,2.0
112,Botafogo RJ,Brazil,2011-10-02,BR1,1,0,2,Atletico GO,2.25,3.2,3.25,2.0,2011,1.8
113,Ceara,Brazil,2011-10-02,BR1,1,1,1,Atletico-MG,5.0,3.6,1.7,1.7,2011,2.1
114,Internacional,Brazil,2011-10-02,BR1,1,0,2,Atletico-PR,2.63,3.3,2.63,2.08,2011,1.73
115,Coritiba,Brazil,2011-10-02,BR1,1,0,0,Figueirense,2.9,3.3,2.38,1.9,2011,1.9
116,Cruzeiro,Brazil,2011-10-02,BR1,1,0,2,Gremio,5.0,3.75,1.67,1.8,2011,2.0
117,Flamengo RJ,Brazil,2011-10-02,BR1,1,2,1,Sao Paulo,4.33,3.5,1.83,1.8,2011,2.0
118,Corinthians,Brazil,2011-10-02,BR1,1,2,2,Vasco,4.0,3.4,1.91,2.25,2011,1.62
119,Avai,Brazil,2011-10-01,BR1,1,2,3,Bahia,4.75,3.6,1.73,1.8,2011,2.0
120,Santos,Brazil,2011-10-01,BR1,1,2,3,Fluminense,3.4,3.4,2.1,1.9,2011,1.9
121,America MG,Brazil,2011-10-01,BR1,1,1,1,Palmeiras,7.0,4.33,1.44,1.73,2011,2.08
122,Palmeiras,Brazil,2011-09-25,BR1,1,1,1,Atletico GO,2.6,3.2,2.75,2.1,2011,1.7
123,Gremio,Brazil,2011-09-25,BR1,1,2,1,Avai,2.29,3.4,3.0,1.75,2011,2.04
124,Sao Paulo,Brazil,2011-09-25,BR1,1,2,2,Botafogo RJ,3.75,3.5,1.95,2.0,2011,1.8
125,Coritiba,Brazil,2011-09-25,BR1,1,2,3,Ceara,2.88,3.3,2.4,1.85,2011,1.95
126,Bahia,Brazil,2011-09-25,BR1,1,0,1,Corinthians,7.5,4.2,1.44,1.8,2011,2.0
127,Vasco,Brazil,2011-09-25,BR1,1,3,0,Cruzeiro,3.2,3.4,2.2,2.04,2011,1.75
128,Atletico-MG,Brazil,2011-09-25,BR1,1,1,2,Internacional,5.25,3.6,1.67,1.8,2011,2.0
129,Fluminense,Brazil,2011-09-24,BR1,1,1,1,Atletico-PR,2.75,3.2,2.6,2.04,2011,1.75
130,America MG,Brazil,2011-09-24,BR1,1,1,2,Flamengo RJ,6.0,3.6,1.62,1.85,2011,1.95
131,Figueirense,Brazil,2011-09-24,BR1,1,3,2,Santos,5.25,3.6,1.67,1.8,2011,2.0
132,Botafogo RJ,Brazil,2011-09-23,BR1,1,1,0,Gremio,3.75,3.6,1.91,1.8,2011,2.0
133,Ceara,Brazil,2011-09-23,BR1,1,0,1,Palmeiras,6.5,4.0,1.5,1.85,2011,1.95
134,Atletico GO,Brazil,2011-09-23,BR1,1,1,1,Vasco,6.5,4.2,1.5,1.73,2011,2.08
135,Santos,Brazil,2011-09-22,BR1,1,2,1,America MG,1.83,3.5,4.33,1.8,2011,2.0
136,Flamengo RJ,Brazil,2011-09-22,BR1,1,1,1,Atletico-MG,2.8,3.4,2.4,1.8,2011,2.0
137,Atletico-PR,Brazil,2011-09-22,BR1,1,0,1,Bahia,4.0,3.4,1.91,2.0,2011,1.8
138,Cruzeiro,Brazil,2011-09-22,BR1,1,1,2,Coritiba,5.0,3.5,1.73,1.7,2011,2.1
139,Internacional,Brazil,2011-09-22,BR1,1,1,1,Figueirense,2.88,3.3,2.4,1.95,2011,1.85
140,Avai,Brazil,2011-09-22,BR1,1,1,3,Fluminense,7.5,4.5,1.4,1.57,2011,2.35
141,Corinthians,Brazil,2011-09-22,BR1,1,0,0,Sao Paulo,3.25,3.3,2.2,2.0,2011,1.8
142,Figueirense,Brazil,2011-09-18,BR1,1,0,0,Atletico-PR,3.75,3.4,2.0,2.04,2011,1.75
143,Palmeiras,Brazil,2011-09-18,BR1,1,1,1,Avai,2.38,3.4,2.88,1.8,2011,2.0
144,Fluminense,Brazil,2011-09-18,BR1,1,0,3,Bahia,2.5,3.3,2.8,2.0,2011,1.8
145,Flamengo RJ,Brazil,2011-09-18,BR1,1,1,1,Botafogo RJ,2.8,3.2,2.5,1.95,2011,1.85
146,Santos,Brazil,2011-09-18,BR1,1,3,1,Corinthians,4.33,3.6,1.8,1.8,2011,2.0
147,America MG,Brazil,2011-09-18,BR1,1,0,0,Cruzeiro,5.0,3.5,1.73,1.65,2011,2.2
148,Coritiba,Brazil,2011-09-18,BR1,1,1,1,Internacional,3.75,3.4,2.0,1.73,2011,2.08
149,Atletico-MG,Brazil,2011-09-17,BR1,1,0,1,Atletico GO,3.0,3.5,2.25,1.85,2011,1.95
150,Ceara,Brazil,2011-09-17,BR1,1,0,4,Sao Paulo,6.0,3.8,1.57,1.85,2011,1.95
151,Gremio,Brazil,2011-09-17,BR1,1,0,4,Vasco,4.0,3.3,1.95,2.0,2011,1.8
152,Bahia,Brazil,2011-09-11,BR1,1,0,2,Atletico-MG,4.75,3.75,1.7,1.65,2011,2.2
153,Atletico GO,Brazil,2011-09-11,BR1,1,1,1,Ceara,4.33,3.5,1.83,1.8,2011,2.0
154,Botafogo RJ,Brazil,2011-09-11,BR1,1,0,5,Coritiba,3.6,3.5,2.0,1.75,2011,2.04
155,Vasco,Brazil,2011-09-11,BR1,1,1,1,Figueirense,3.4,3.4,2.1,1.9,2011,1.9
156,Atletico-PR,Brazil,2011-09-11,BR1,1,2,1,Flamengo RJ,5.25,3.6,1.67,1.8,2011,2.0
157,Corinthians,Brazil,2011-09-11,BR1,1,0,1,Fluminense,3.2,3.25,2.25,2.08,2011,1.73
158,Sao Paulo,Brazil,2011-09-11,BR1,1,0,1,Gremio,3.4,3.4,2.1,1.75,2011,2.04
159,Internacional,Brazil,2011-09-11,BR1,1,3,0,Palmeiras,3.75,3.4,2.0,1.95,2011,1.85
160,Avai,Brazil,2011-09-10,BR1,1,2,2,America MG,3.75,3.5,1.95,1.65,2011,2.2
161,Cruzeiro,Brazil,2011-09-10,BR1,1,0,1,Santos,3.8,3.6,1.91,1.73,2011,2.08
162,Gremio,Brazil,2011-09-09,BR1,1,2,1,Bahia,2.9,3.3,2.4,2.0,2011,1.8
163,Flamengo RJ,Brazil,2011-09-09,BR1,1,1,2,Corinthians,3.6,3.5,2.0,1.95,2011,1.85
164,Coritiba,Brazil,2011-09-09,BR1,1,0,2,Vasco,4.75,3.6,1.73,1.73,2011,2.08
165,Figueirense,Brazil,2011-09-08,BR1,1,1,1,Atletico GO,3.75,3.4,2.0,1.8,2011,2.0
166,Palmeiras,Brazil,2011-09-08,BR1,1,2,2,Atletico-PR,2.5,3.2,2.88,2.08,2011,1.73
167,Fluminense,Brazil,2011-09-08,BR1,1,2,1,Cruzeiro,3.1,3.4,2.25,1.9,2011,1.9
168,Santos,Brazil,2011-09-07,BR1,1,2,1,Avai,2.4,3.4,2.8,1.65,2011,2.2
169,Ceara,Brazil,2011-09-07,BR1,1,0,4,Botafogo RJ,7.5,4.2,1.44,1.7,2011,2.1
170,America MG,Brazil,2011-09-07,BR1,1,2,4,Internacional,7.0,4.75,1.4,1.65,2011,2.2
171,Atletico-MG,Brazil,2011-09-07,BR1,1,1,2,Sao Paulo,5.0,3.75,1.67,1.67,2011,2.15
172,Vasco,Brazil,2011-09-04,BR1,1,1,4,America MG,2.1,3.4,3.4,1.85,2011,1.95
173,Internacional,Brazil,2011-09-04,BR1,1,1,1,Ceara,3.6,3.5,2.0,1.95,2011,1.85
174,Corinthians,Brazil,2011-09-04,BR1,1,0,1,Coritiba,3.4,3.4,2.1,2.0,2011,1.8
175,Bahia,Brazil,2011-09-04,BR1,1,3,1,Flamengo RJ,8.0,4.5,1.4,1.73,2011,2.08
176,Atletico-PR,Brazil,2011-09-04,BR1,1,0,4,Gremio,4.75,3.6,1.73,1.73,2011,2.08
177,Cruzeiro,Brazil,2011-09-04,BR1,1,1,1,Palmeiras,5.0,3.75,1.67,1.75,2011,2.04
178,Avai,Brazil,2011-09-03,BR1,1,0,2,Atletico-MG,6.5,3.8,1.53,1.53,2011,2.4
179,Sao Paulo,Brazil,2011-09-03,BR1,1,2,1,Figueirense,3.5,3.5,2.04,1.95,2011,1.85
180,Atletico GO,Brazil,2011-09-03,BR1,1,2,3,Fluminense,4.75,3.75,1.7,1.95,2011,1.85
181,America MG,Brazil,2011-09-02,BR1,1,0,0,Bahia,5.0,3.8,1.67,1.65,2011,2.2
182,Coritiba,Brazil,2011-09-01,BR1,1,1,3,Atletico GO,2.6,3.4,2.63,1.9,2011,1.9
183,Atletico-MG,Brazil,2011-09-01,BR1,1,1,0,Atletico-PR,3.4,3.3,2.15,1.7,2011,2.1
184,Flamengo RJ,Brazil,2011-09-01,BR1,1,2,3,Avai,2.15,3.5,3.25,1.75,2011,2.04
185,Palmeiras,Brazil,2011-09-01,BR1,1,1,3,Botafogo RJ,3.75,3.25,2.04,2.25,2011,1.62
186,Figueirense,Brazil,2011-09-01,BR1,1,4,2,Cruzeiro,3.5,3.2,2.15,1.85,2011,1.95
187,Santos,Brazil,2011-09-01,BR1,1,3,3,Internacional,4.5,3.75,1.75,1.73,2011,2.08
188,Fluminense,Brazil,2011-09-01,BR1,1,2,1,Sao Paulo,4.0,3.2,2.0,1.95,2011,1.85
189,Gremio,Brazil,2011-08-31,BR1,1,2,3,Corinthians,6.0,3.8,1.57,1.85,2011,1.95
190,Ceara,Brazil,2011-08-31,BR1,1,1,3,Vasco,5.0,3.8,1.67,1.75,2011,2.04
191,Cruzeiro,Brazil,2011-08-28,BR1,1,2,1,Atletico-MG,2.4,3.3,2.88,1.75,2011,2.04
192,Bahia,Brazil,2011-08-28,BR1,1,0,3,Ceara,5.0,3.6,1.7,1.85,2011,1.95
193,Avai,Brazil,2011-08-28,BR1,1,3,2,Figueirense,4.75,3.6,1.73,1.8,2011,2.0
194,Vasco,Brazil,2011-08-28,BR1,1,0,0,Flamengo RJ,3.5,3.3,2.1,1.95,2011,1.85
195,Internacional,Brazil,2011-08-28,BR1,1,1,2,Gremio,3.0,3.2,2.38,1.95,2011,1.85
196,Corinthians,Brazil,2011-08-28,BR1,1,1,2,Palmeiras,2.8,3.25,2.5,2.1,2011,1.7
197,Sao Paulo,Brazil,2011-08-28,BR1,1,1,1,Santos,3.0,3.4,2.29,1.95,2011,1.85
198,Atletico GO,Brazil,2011-08-27,BR1,1,2,1,America MG,3.0,3.4,2.29,1.85,2011,1.95
199,Atletico-PR,Brazil,2011-08-27,BR1,1,1,1,Coritiba,4.75,3.5,1.75,1.7,2011,2.1
200,Botafogo RJ,Brazil,2011-08-27,BR1,1,2,1,Fluminense,2.6,3.2,2.75,2.04,2011,1.75
201,Fluminense,Brazil,2011-08-25,BR1,1,1,2,Santos,3.5,3.4,2.04,1.85,2011,1.95
202,Gremio,Brazil,2011-08-21,BR1,1,0,1,Atletico GO,3.1,3.3,2.29,2.0,2011,1.8
203,America MG,Brazil,2011-08-21,BR1,1,2,2,Atletico-PR,5.5,3.8,1.62,1.8,2011,2.0
204,Coritiba,Brazil,2011-08-21,BR1,1,0,0,Avai,2.29,3.5,2.9,1.8,2011,2.0
205,Santos,Brazil,2011-08-21,BR1,1,2,1,Bahia,3.2,3.5,2.15,1.8,2011,2.0
206,Flamengo RJ,Brazil,2011-08-21,BR1,1,2,2,Internacional,3.2,3.4,2.2,2.04,2011,1.75
207,Palmeiras,Brazil,2011-08-21,BR1,1,1,1,Sao Paulo,3.1,3.2,2.29,2.04,2011,1.75
208,Fluminense,Brazil,2011-08-21,BR1,1,1,1,Vasco,2.75,3.2,2.6,2.0,2011,1.8
209,Atletico-MG,Brazil,2011-08-20,BR1,1,1,3,Botafogo RJ,4.0,3.5,1.91,1.7,2011,2.1
210,Figueirense,Brazil,2011-08-20,BR1,1,2,0,Corinthians,6.0,3.8,1.57,1.85,2011,1.95
211,Ceara,Brazil,2011-08-20,BR1,1,0,1,Cruzeiro,6.0,3.8,1.57,1.8,2011,2.0
212,Sao Paulo,Brazil,2011-08-19,BR1,1,1,1,America MG,2.2,3.2,3.4,1.8,2011,2.0
213,Atletico GO,Brazil,2011-08-19,BR1,1,4,1,Flamengo RJ,7.0,4.33,1.44,1.9,2011,1.9
214,Bahia,Brazil,2011-08-19,BR1,1,1,1,Palmeiras,8.0,4.5,1.4,1.8,2011,2.0
215,Corinthians,Brazil,2011-08-18,BR1,1,3,2,Atletico-MG,2.63,3.5,2.5,1.85,2011,1.95
216,Cruzeiro,Brazil,2011-08-18,BR1,1,1,2,Atletico-PR,2.7,3.3,2.6,2.0,2011,1.8
217,Vasco,Brazil,2011-08-18,BR1,1,2,0,Avai,2.38,3.4,2.88,1.8,2011,2.0
218,Gremio,Brazil,2011-08-18,BR1,1,0,3,Ceara,3.5,3.3,2.1,1.95,2011,1.85
219,Figueirense,Brazil,2011-08-18,BR1,1,0,3,Fluminense,4.75,3.4,1.8,2.0,2011,1.8
220,Botafogo RJ,Brazil,2011-08-18,BR1,1,0,1,Internacional,4.33,3.5,1.83,1.85,2011,1.95
221,Coritiba,Brazil,2011-08-18,BR1,1,3,2,Santos,3.5,3.3,2.1,1.73,2011,2.08
222,Internacional,Brazil,2011-08-14,BR1,1,1,1,Bahia,3.2,3.25,2.25,1.85,2011,1.95
223,America MG,Brazil,2011-08-14,BR1,1,2,4,Botafogo RJ,8.0,4.0,1.44,1.7,2011,2.1
224,Ceara,Brazil,2011-08-14,BR1,1,2,2,Corinthians,7.5,4.2,1.44,1.85,2011,1.95
225,Atletico-MG,Brazil,2011-08-14,BR1,1,0,3,Coritiba,5.5,3.8,1.62,1.62,2011,2.25
226,Flamengo RJ,Brazil,2011-08-14,BR1,1,2,2,Figueirense,2.5,3.3,2.75,2.15,2011,1.67
227,Fluminense,Brazil,2011-08-14,BR1,1,1,2,Gremio,4.33,3.5,1.83,1.95,2011,1.85
228,Palmeiras,Brazil,2011-08-14,BR1,1,0,1,Vasco,3.6,3.2,2.1,2.04,2011,1.75
229,Santos,Brazil,2011-08-13,BR1,1,0,2,Atletico GO,2.5,3.25,2.8,2.0,2011,1.8
230,Avai,Brazil,2011-08-13,BR1,1,0,5,Cruzeiro,6.5,4.2,1.5,1.7,2011,2.1
231,Atletico-PR,Brazil,2011-08-13,BR1,1,2,2,Sao Paulo,4.75,3.5,1.75,1.8,2011,2.0
232,Corinthians,Brazil,2011-08-11,BR1,1,0,0,Santos,2.75,3.3,2.5,2.08,2011,1.73
